GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	15	http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	0.39964	1.1133	0.3203	1	1	0.0667	0.000701	0.0667	1	0.544
LEE_NAIVE_T_LYMPHOCYTE	16	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_NAIVE_T_LYMPHOCYTE	0.39574	1.1132	0.3347	1	1	0.188	0.136	0.162	1	0.54
XU_GH1_AUTOCRINE_TARGETS_UP	243	http://www.broadinstitute.org/gsea/msigdb/cards/XU_GH1_AUTOCRINE_TARGETS_UP	0.24715	1.1121	0.2703	1	1	0.185	0.165	0.156	1	0.54
RASHI_NFKB1_TARGETS	19	http://www.broadinstitute.org/gsea/msigdb/cards/RASHI_NFKB1_TARGETS	0.4431	1.1104	0.3564	1	1	0.158	0.0553	0.149	1	0.548
MCCLUNG_COCAINE_REWARD_5D	79	http://www.broadinstitute.org/gsea/msigdb/cards/MCCLUNG_COCAINE_REWARD_5D	0.23877	1.1102	0.2624	1	1	0.165	0.132	0.143	1	0.542
SIG_CD40PATHWAYMAP	33	http://www.broadinstitute.org/gsea/msigdb/cards/SIG_CD40PATHWAYMAP	0.28541	1.1085	0.3059	1	1	0.333	0.341	0.22	1	0.547
GRUETZMANN_PANCREATIC_CANCER_DN	197	http://www.broadinstitute.org/gsea/msigdb/cards/GRUETZMANN_PANCREATIC_CANCER_DN	0.25661	1.1083	0.2579	1	1	0.198	0.179	0.164	1	0.54
MIKKELSEN_ES_LCP_WITH_H3K4ME3	131	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_LCP_WITH_H3K4ME3	0.25063	1.107	0.3656	1	1	0.0382	0.0122	0.0379	1	0.543
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	24	http://www.broadinstitute.org/gsea/msigdb/cards/IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	0.30044	1.1062	0.2981	1	1	0.5	0.332	0.334	1	0.543
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	0.37379	1.1061	0.3077	1	1	0.167	0.0461	0.159	1	0.541
ZHANG_GATA6_TARGETS_UP	15	http://www.broadinstitute.org/gsea/msigdb/cards/ZHANG_GATA6_TARGETS_UP	0.41906	1.106	0.343	1	1	0.333	0.124	0.292	1	0.54
XU_GH1_EXOGENOUS_TARGETS_DN	115	http://www.broadinstitute.org/gsea/msigdb/cards/XU_GH1_EXOGENOUS_TARGETS_DN	0.26092	1.1059	0.2635	1	1	0.296	0.227	0.23	1	0.534
KEGG_TYROSINE_METABOLISM	40	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_TYROSINE_METABOLISM	0.29166	1.1044	0.3508	1	1	0.2	0.223	0.156	1	0.538
KANG_FLUOROURACIL_RESISTANCE_DN	16	http://www.broadinstitute.org/gsea/msigdb/cards/KANG_FLUOROURACIL_RESISTANCE_DN	0.36334	1.1043	0.351	1	1	0.125	0.069	0.116	1	0.535
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	111	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.24286	1.104	0.2941	1	1	0.234	0.244	0.178	1	0.533
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	56	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.3781	1.1035	0.3528	1	1	0.25	0.134	0.217	1	0.529
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	125	http://www.broadinstitute.org/gsea/msigdb/cards/BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	0.20918	1.1035	0.2674	1	1	0.144	0.122	0.127	1	0.521
FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN	72	http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN	0.2701	1.1035	0.2651	1	1	0.111	0.108	0.0994	1	0.532
KYNG_WERNER_SYNDROM_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_WERNER_SYNDROM_UP	0.41516	1.1018	0.3123	1	1	0.316	0.101	0.284	1	0.525
FIGUEROA_AML_METHYLATION_CLUSTER_6_DN	34	http://www.broadinstitute.org/gsea/msigdb/cards/FIGUEROA_AML_METHYLATION_CLUSTER_6_DN	0.38263	1.1017	0.3373	1	1	0.294	0.177	0.242	1	0.52
KEGG_CALCIUM_SIGNALING_PATHWAY	171	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_CALCIUM_SIGNALING_PATHWAY	0.2359	1.1013	0.3204	1	1	0.246	0.244	0.187	1	0.517
KEGG_ALLOGRAFT_REJECTION	32	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ALLOGRAFT_REJECTION	0.46515	1.101	0.3923	1	1	0.5	0.207	0.397	1	0.516
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.3504	1.1005	0.3216	1	1	0.238	0.142	0.205	1	0.514
CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN	0.39629	1.1002	0.303	1	1	0.15	0.0233	0.147	1	0.509
BOYLAN_MULTIPLE_MYELOMA_PCA3_DN	65	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_PCA3_DN	0.28998	1.0995	0.3134	1	1	0.354	0.243	0.269	1	0.506
KOBAYASHI_RESPONSE_TO_ROMIDEPSIN	17	http://www.broadinstitute.org/gsea/msigdb/cards/KOBAYASHI_RESPONSE_TO_ROMIDEPSIN	0.42638	1.0977	0.3004	1	1	0.235	0.0775	0.217	1	0.514
MIKKELSEN_NPC_ICP_WITH_H3K4ME3	416	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_ICP_WITH_H3K4ME3	0.27293	1.0971	0.2495	1	1	0.192	0.141	0.168	1	0.51
GARCIA_TARGETS_OF_FLI1_AND_DAX1_UP	54	http://www.broadinstitute.org/gsea/msigdb/cards/GARCIA_TARGETS_OF_FLI1_AND_DAX1_UP	0.2828	1.0966	0.3097	1	1	0.315	0.23	0.243	1	0.51
OXFORD_RALA_OR_RALB_TARGETS_DN	23	http://www.broadinstitute.org/gsea/msigdb/cards/OXFORD_RALA_OR_RALB_TARGETS_DN	0.32008	1.0964	0.3603	1	1	0.13	0.0488	0.124	1	0.507
PID_EPHRINB_REV_PATHWAY	30	http://www.broadinstitute.org/gsea/msigdb/cards/PID_EPHRINB_REV_PATHWAY	0.31455	1.0963	0.3422	1	1	0.133	0.0887	0.122	1	0.504
THUM_SYSTOLIC_HEART_FAILURE_DN	215	http://www.broadinstitute.org/gsea/msigdb/cards/THUM_SYSTOLIC_HEART_FAILURE_DN	0.33188	1.0962	0.3593	1	1	0.214	0.155	0.182	1	0.502
KEGG_MTOR_SIGNALING_PATHWAY	52	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_MTOR_SIGNALING_PATHWAY	0.27505	1.0957	0.3133	1	1	0.25	0.199	0.201	1	0.502
BIOCARTA_NTHI_PATHWAY	23	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NTHI_PATHWAY	0.3269	1.0955	0.3444	1	1	0.087	0.0176	0.0855	0.99996	0.5
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	74	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.26045	1.0949	0.2869	1	1	0.149	0.123	0.131	0.99706	0.496
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	35	http://www.broadinstitute.org/gsea/msigdb/cards/SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.30662	1.0944	0.3086	1	1	0.171	0.113	0.152	0.99382	0.494
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	30	http://www.broadinstitute.org/gsea/msigdb/cards/BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	0.41649	1.0942	0.3861	1	1	0.2	0.13	0.174	0.99009	0.492
REACTOME_NEPHRIN_INTERACTIONS	19	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEPHRIN_INTERACTIONS	0.40189	1.0938	0.3843	1	1	0.263	0.175	0.217	0.98742	0.487
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	81	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.25751	1.0914	0.3227	1	1	0.272	0.201	0.218	0.99248	0.489
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	32	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.33894	1.0914	0.4	1	1	0.156	0.0838	0.143	0.99618	0.496
REACTOME_BETA_DEFENSINS	20	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BETA_DEFENSINS	0.42779	1.0909	0.3208	1	1	0.3	0.1	0.27	0.98957	0.488
SAFFORD_T_LYMPHOCYTE_ANERGY	85	http://www.broadinstitute.org/gsea/msigdb/cards/SAFFORD_T_LYMPHOCYTE_ANERGY	0.26126	1.0899	0.3077	1	1	0.176	0.152	0.15	0.99129	0.49
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	284	http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	0.25332	1.0889	0.2857	1	1	0.144	0.12	0.128	0.99254	0.49
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	22	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.35995	1.0878	0.383	1	1	0.318	0.201	0.254	0.99102	0.491
PID_P38_ALPHA_BETA_PATHWAY	31	http://www.broadinstitute.org/gsea/msigdb/cards/PID_P38_ALPHA_BETA_PATHWAY	0.34127	1.0861	0.3385	1	1	0.129	0.0576	0.122	0.99438	0.491
KEGG_RIBOSOME	86	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_RIBOSOME	0.32864	1.0859	0.3931	1	1	0.256	0.144	0.22	0.9911	0.49
REACTOME_PHOSPHOLIPID_METABOLISM	192	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHOSPHOLIPID_METABOLISM	0.22717	1.0853	0.2863	1	1	0.203	0.201	0.164	0.98903	0.488
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	0.3954	1.0823	0.3862	1	1	0.4	0.194	0.322	0.99913	0.5
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	39	http://www.broadinstitute.org/gsea/msigdb/cards/ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	0.30517	1.0818	0.3392	1	1	0.154	0.121	0.135	0.99566	0.498
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	49	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.28804	1.0811	0.3705	1	1	0.163	0.143	0.14	0.99597	0.496
ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN	352	http://www.broadinstitute.org/gsea/msigdb/cards/ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN	0.2092	1.0804	0.2948	1	1	0.27	0.256	0.204	0.99471	0.496
REACTOME_PD1_SIGNALING	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PD1_SIGNALING	0.50951	1.08	0.4135	1	1	0.312	0.111	0.278	0.99203	0.493
ZEMBUTSU_SENSITIVITY_TO_METHOTREXATE	17	http://www.broadinstitute.org/gsea/msigdb/cards/ZEMBUTSU_SENSITIVITY_TO_METHOTREXATE	0.40751	1.0795	0.3684	1	1	0.235	0.123	0.206	0.99272	0.489
GYORFFY_MITOXANTRONE_RESISTANCE	51	http://www.broadinstitute.org/gsea/msigdb/cards/GYORFFY_MITOXANTRONE_RESISTANCE	0.3448	1.0789	0.3522	1	1	0.176	0.0744	0.164	0.98925	0.487
PID_ALK1_PATHWAY	26	http://www.broadinstitute.org/gsea/msigdb/cards/PID_ALK1_PATHWAY	0.35009	1.078	0.3681	1	1	0.231	0.184	0.188	0.98895	0.489
SU_SALIVARY_GLAND	15	http://www.broadinstitute.org/gsea/msigdb/cards/SU_SALIVARY_GLAND	0.40785	1.0778	0.3943	1	1	0.2	0.184	0.163	0.98548	0.489
NEWMAN_ERCC6_TARGETS_DN	37	http://www.broadinstitute.org/gsea/msigdb/cards/NEWMAN_ERCC6_TARGETS_DN	0.38295	1.0771	0.3638	1	1	0.243	0.14	0.21	0.98686	0.487
KEGG_VEGF_SIGNALING_PATHWAY	73	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_VEGF_SIGNALING_PATHWAY	0.23375	1.0729	0.3581	1	1	0.192	0.201	0.154	0.99995	0.499
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.36543	1.0727	0.3655	1	1	0.333	0.201	0.267	0.99772	0.498
HOWLIN_CITED1_TARGETS_1_DN	33	http://www.broadinstitute.org/gsea/msigdb/cards/HOWLIN_CITED1_TARGETS_1_DN	0.38029	1.0719	0.366	1	1	0.0909	0.0564	0.0859	0.99922	0.499
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	0.43137	1.0715	0.3992	1	1	0.222	0.111	0.198	0.99578	0.499
INGA_TP53_TARGETS	17	http://www.broadinstitute.org/gsea/msigdb/cards/INGA_TP53_TARGETS	0.44545	1.0692	0.4123	1	1	0.294	0.187	0.239	1	0.504
SMIRNOV_RESPONSE_TO_IR_6HR_UP	157	http://www.broadinstitute.org/gsea/msigdb/cards/SMIRNOV_RESPONSE_TO_IR_6HR_UP	0.23477	1.0683	0.312	1	1	0.217	0.177	0.179	1	0.504
CERVERA_SDHB_TARGETS_1_DN	38	http://www.broadinstitute.org/gsea/msigdb/cards/CERVERA_SDHB_TARGETS_1_DN	0.31841	1.0673	0.3503	1	1	0.368	0.233	0.283	1	0.504
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP	209	http://www.broadinstitute.org/gsea/msigdb/cards/MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP	0.2492	1.0666	0.3515	1	1	0.23	0.195	0.186	1	0.503
REACTOME_GLUTATHIONE_CONJUGATION	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLUTATHIONE_CONJUGATION	0.36664	1.0663	0.389	1	1	0.13	0.0453	0.125	1	0.501
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	30	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.35464	1.0662	0.3819	1	1	0.233	0.146	0.2	1	0.501
LEE_LIVER_CANCER_ACOX1_DN	63	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_LIVER_CANCER_ACOX1_DN	0.24381	1.0647	0.3797	1	1	0.222	0.194	0.179	1	0.501
WENG_POR_TARGETS_LIVER_DN	19	http://www.broadinstitute.org/gsea/msigdb/cards/WENG_POR_TARGETS_LIVER_DN	0.34169	1.0633	0.384	1	1	0.316	0.215	0.248	1	0.502
BIOCARTA_HDAC_PATHWAY	29	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_HDAC_PATHWAY	0.28994	1.0628	0.3972	1	1	0.31	0.244	0.235	1	0.501
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_DN	48	http://www.broadinstitute.org/gsea/msigdb/cards/EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_DN	0.30201	1.0627	0.3819	1	1	0.167	0.135	0.145	1	0.5
LUI_THYROID_CANCER_CLUSTER_1	51	http://www.broadinstitute.org/gsea/msigdb/cards/LUI_THYROID_CANCER_CLUSTER_1	0.29389	1.0591	0.3832	1	1	0.275	0.193	0.222	1	0.506
BIOCARTA_TID_PATHWAY	19	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_TID_PATHWAY	0.31503	1.0588	0.3681	1	1	0.0526	0.00179	0.0526	1	0.504
ZHAN_MULTIPLE_MYELOMA_MF_DN	37	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_MF_DN	0.31282	1.0587	0.4041	1	1	0.189	0.0881	0.173	1	0.503
SUZUKI_RESPONSE_TO_TSA	18	http://www.broadinstitute.org/gsea/msigdb/cards/SUZUKI_RESPONSE_TO_TSA	0.34839	1.0576	0.4141	1	1	0.222	0.159	0.187	1	0.504
BIOCARTA_P53HYPOXIA_PATHWAY	22	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_P53HYPOXIA_PATHWAY	0.33615	1.0565	0.4054	1	1	0.0455	0.00125	0.0454	1	0.501
WOOD_EBV_EBNA1_TARGETS_DN	47	http://www.broadinstitute.org/gsea/msigdb/cards/WOOD_EBV_EBNA1_TARGETS_DN	0.32844	1.0557	0.3487	1	1	0.234	0.135	0.203	1	0.502
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	66	http://www.broadinstitute.org/gsea/msigdb/cards/BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	0.29308	1.0556	0.3902	1	1	0.227	0.136	0.197	0.99826	0.499
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	210	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	0.26963	1.0549	0.4139	1	1	0.219	0.201	0.176	0.99995	0.5
MOHANKUMAR_TLX1_TARGETS_DN	175	http://www.broadinstitute.org/gsea/msigdb/cards/MOHANKUMAR_TLX1_TARGETS_DN	0.25824	1.0541	0.3747	1	1	0.24	0.165	0.202	1	0.503
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	84	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	0.34137	1.0532	0.43	1	1	0.333	0.239	0.254	1	0.5
BIOCARTA_ALK_PATHWAY	37	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ALK_PATHWAY	0.25925	1.053	0.3624	1	1	0.162	0.146	0.139	0.99866	0.497
REACTOME_PI_METABOLISM	47	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI_METABOLISM	0.32854	1.0524	0.4114	1	1	0.106	0.064	0.0998	0.99858	0.492
KIM_GERMINAL_CENTER_T_HELPER_UP	61	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_GERMINAL_CENTER_T_HELPER_UP	0.38641	1.0505	0.3755	1	1	0.295	0.148	0.252	1	0.506
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	44	http://www.broadinstitute.org/gsea/msigdb/cards/ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.28971	1.0477	0.4016	1	1	0.205	0.185	0.167	1	0.509
NIELSEN_SCHWANNOMA_DN	16	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_SCHWANNOMA_DN	0.37686	1.045	0.4286	1	1	0.25	0.212	0.197	1	0.513
SERVITJA_ISLET_HNF1A_TARGETS_DN	107	http://www.broadinstitute.org/gsea/msigdb/cards/SERVITJA_ISLET_HNF1A_TARGETS_DN	0.24369	1.0444	0.3886	1	1	0.196	0.18	0.162	1	0.512
MENSE_HYPOXIA_UP	97	http://www.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP	0.28967	1.0434	0.3976	1	1	0.134	0.0869	0.123	1	0.514
DURAND_STROMA_NS_UP	156	http://www.broadinstitute.org/gsea/msigdb/cards/DURAND_STROMA_NS_UP	0.24786	1.0429	0.3732	1	1	0.154	0.11	0.138	1	0.516
BEIER_GLIOMA_STEM_CELL_DN	61	http://www.broadinstitute.org/gsea/msigdb/cards/BEIER_GLIOMA_STEM_CELL_DN	0.29388	1.0412	0.425	1	1	0.311	0.217	0.244	1	0.516
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.3626	1.0407	0.4032	1	1	0.4	0.226	0.31	1	0.516
SWEET_KRAS_TARGETS_UP	79	http://www.broadinstitute.org/gsea/msigdb/cards/SWEET_KRAS_TARGETS_UP	0.29067	1.0403	0.3653	1	1	0.101	0.0593	0.0956	1	0.516
PEDRIOLI_MIR31_TARGETS_DN	383	http://www.broadinstitute.org/gsea/msigdb/cards/PEDRIOLI_MIR31_TARGETS_DN	0.21678	1.0397	0.3816	1	1	0.209	0.2	0.17	1	0.515
XU_GH1_EXOGENOUS_TARGETS_UP	78	http://www.broadinstitute.org/gsea/msigdb/cards/XU_GH1_EXOGENOUS_TARGETS_UP	0.28247	1.0387	0.4056	1	1	0.462	0.322	0.314	1	0.516
PID_S1P_S1P1_PATHWAY	21	http://www.broadinstitute.org/gsea/msigdb/cards/PID_S1P_S1P1_PATHWAY	0.35726	1.0375	0.4449	1	1	0.0952	0.0151	0.0939	1	0.516
NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON	45	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON	0.32846	1.037	0.3839	1	1	0.2	0.122	0.176	1	0.516
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	58	http://www.broadinstitute.org/gsea/msigdb/cards/WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	0.27998	1.0345	0.4277	1	1	0.138	0.0722	0.128	1	0.516
BIOCARTA_ERK5_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ERK5_PATHWAY	0.28058	1.0335	0.4222	1	1	0.176	0.175	0.146	1	0.518
IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	290	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	0.20813	1.0328	0.3821	1	1	0.145	0.127	0.128	1	0.517
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN	27	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN	0.29191	1.0307	0.4488	1	1	0.185	0.15	0.157	1	0.521
YAMASHITA_LIVER_CANCER_STEM_CELL_DN	76	http://www.broadinstitute.org/gsea/msigdb/cards/YAMASHITA_LIVER_CANCER_STEM_CELL_DN	0.27146	1.0297	0.436	1	1	0.382	0.296	0.269	1	0.521
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	0.4242	1.0296	0.4215	1	1	0.4	0.203	0.319	1	0.521
BILANGES_SERUM_SENSITIVE_GENES	87	http://www.broadinstitute.org/gsea/msigdb/cards/BILANGES_SERUM_SENSITIVE_GENES	0.20505	1.0294	0.4052	1	1	0.195	0.186	0.16	1	0.519
MATZUK_CENTRAL_FOR_FEMALE_FERTILITY	29	http://www.broadinstitute.org/gsea/msigdb/cards/MATZUK_CENTRAL_FOR_FEMALE_FERTILITY	0.30934	1.028	0.4177	1	1	0.103	0.0462	0.0988	1	0.521
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	182	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.21853	1.0279	0.4122	1	1	0.148	0.148	0.127	1	0.519
BIDUS_METASTASIS_DN	152	http://www.broadinstitute.org/gsea/msigdb/cards/BIDUS_METASTASIS_DN	0.2409	1.0279	0.4049	1	1	0.342	0.292	0.244	1	0.519
HEIDENBLAD_AMPLICON_8Q24_UP	34	http://www.broadinstitute.org/gsea/msigdb/cards/HEIDENBLAD_AMPLICON_8Q24_UP	0.2742	1.0276	0.416	1	1	0.0882	0.0486	0.0841	1	0.517
PID_VEGFR1_PATHWAY	26	http://www.broadinstitute.org/gsea/msigdb/cards/PID_VEGFR1_PATHWAY	0.29866	1.0274	0.4049	1	1	0.231	0.188	0.188	1	0.515
REACTOME_CELL_JUNCTION_ORGANIZATION	75	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_JUNCTION_ORGANIZATION	0.25175	1.027	0.4317	1	1	0.213	0.152	0.181	1	0.513
MAYBURD_RESPONSE_TO_L663536_UP	29	http://www.broadinstitute.org/gsea/msigdb/cards/MAYBURD_RESPONSE_TO_L663536_UP	0.30443	1.0261	0.4275	1	1	0.138	0.0625	0.129	1	0.515
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	27	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.31536	1.0242	0.4467	1	1	0.111	0.0722	0.103	1	0.516
BIOCARTA_NKT_PATHWAY	28	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NKT_PATHWAY	0.33958	1.024	0.4759	1	1	0.214	0.106	0.192	1	0.515
MATZUK_EMBRYONIC_GERM_CELL	19	http://www.broadinstitute.org/gsea/msigdb/cards/MATZUK_EMBRYONIC_GERM_CELL	0.32593	1.0222	0.4266	1	1	0.316	0.205	0.251	1	0.515
KEGG_DILATED_CARDIOMYOPATHY	90	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_DILATED_CARDIOMYOPATHY	0.23467	1.0218	0.4098	1	1	0.133	0.123	0.117	1	0.515
SEKI_INFLAMMATORY_RESPONSE_LPS_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/SEKI_INFLAMMATORY_RESPONSE_LPS_DN	0.32266	1.021	0.462	1	1	0.227	0.15	0.193	1	0.516
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	87	http://www.broadinstitute.org/gsea/msigdb/cards/TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	0.27325	1.0208	0.442	1	1	0.161	0.0958	0.146	1	0.514
LUI_THYROID_CANCER_PAX8_PPARG_UP	44	http://www.broadinstitute.org/gsea/msigdb/cards/LUI_THYROID_CANCER_PAX8_PPARG_UP	0.29804	1.0204	0.4456	1	1	0.205	0.119	0.18	1	0.513
