GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
KEGG_PYRIMIDINE_METABOLISM	91	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PYRIMIDINE_METABOLISM	-0.32218	-1.2177	0.1872	0.4793	1	0.352	0.239	0.269	0.40019	0.037
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	20	http://www.broadinstitute.org/gsea/msigdb/cards/ST_WNT_CA2_CYCLIC_GMP_PATHWAY	-0.32453	-1.2175	0.1929	0.4791	1	0.25	0.185	0.204	0.39983	0.037
KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION	80	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION	-0.34802	-1.2166	0.1724	0.48076	1	0.262	0.158	0.222	0.40302	0.038
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	389	http://www.broadinstitute.org/gsea/msigdb/cards/RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	-0.31222	-1.2164	0.2134	0.4806	1	0.226	0.165	0.192	0.40267	0.038
HASLINGER_B_CLL_WITH_17P13_DELETION	18	http://www.broadinstitute.org/gsea/msigdb/cards/HASLINGER_B_CLL_WITH_17P13_DELETION	-0.35059	-1.2163	0.2036	0.48056	1	0.333	0.238	0.254	0.40247	0.038
GENTILE_UV_RESPONSE_CLUSTER_D7	39	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_RESPONSE_CLUSTER_D7	-0.46242	-1.2162	0.2637	0.48029	1	0.487	0.26	0.361	0.40249	0.037
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	29	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	-0.36444	-1.2159	0.2402	0.48049	1	0.345	0.191	0.279	0.40308	0.038
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	73	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.30737	-1.2154	0.229	0.48126	1	0.37	0.301	0.259	0.40322	0.038
COLLIS_PRKDC_SUBSTRATES	19	http://www.broadinstitute.org/gsea/msigdb/cards/COLLIS_PRKDC_SUBSTRATES	-0.42399	-1.2151	0.2533	0.48144	1	0.316	0.185	0.257	0.40398	0.038
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	263	http://www.broadinstitute.org/gsea/msigdb/cards/MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	-0.30346	-1.214	0.225	0.48321	1	0.236	0.202	0.19	0.40582	0.038
PID_ECADHERIN_STABILIZATION_PATHWAY	42	http://www.broadinstitute.org/gsea/msigdb/cards/PID_ECADHERIN_STABILIZATION_PATHWAY	-0.34245	-1.2139	0.1885	0.48298	1	0.381	0.209	0.302	0.40546	0.038
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	144	http://www.broadinstitute.org/gsea/msigdb/cards/SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	-0.34218	-1.2138	0.2167	0.48289	1	0.25	0.157	0.212	0.40565	0.038
WHITFIELD_CELL_CYCLE_S	150	http://www.broadinstitute.org/gsea/msigdb/cards/WHITFIELD_CELL_CYCLE_S	-0.47436	-1.2134	0.2592	0.4832	1	0.313	0.126	0.276	0.4053	0.036
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	48	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	-0.41356	-1.213	0.2151	0.48293	1	0.312	0.198	0.251	0.40581	0.036
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	84	http://www.broadinstitute.org/gsea/msigdb/cards/HUMMERICH_SKIN_CANCER_PROGRESSION_UP	-0.31829	-1.213	0.2312	0.48334	1	0.333	0.257	0.248	0.40616	0.036
RUTELLA_RESPONSE_TO_HGF_UP	399	http://www.broadinstitute.org/gsea/msigdb/cards/RUTELLA_RESPONSE_TO_HGF_UP	-0.30921	-1.213	0.2047	0.4837	1	0.308	0.227	0.242	0.40651	0.036
VERRECCHIA_EARLY_RESPONSE_TO_TGFB1	58	http://www.broadinstitute.org/gsea/msigdb/cards/VERRECCHIA_EARLY_RESPONSE_TO_TGFB1	-0.40661	-1.2129	0.2431	0.48276	1	0.345	0.179	0.284	0.40545	0.036
REACTOME_ZINC_TRANSPORTERS	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ZINC_TRANSPORTERS	-0.33836	-1.2123	0.2107	0.48346	1	0.0667	0.0121	0.0659	0.40542	0.036
JAZAG_TGFB1_SIGNALING_UP	105	http://www.broadinstitute.org/gsea/msigdb/cards/JAZAG_TGFB1_SIGNALING_UP	-0.31517	-1.2121	0.1104	0.48352	1	0.295	0.198	0.238	0.40507	0.036
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	49	http://www.broadinstitute.org/gsea/msigdb/cards/CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	-0.32986	-1.2121	0.2227	0.48324	1	0.286	0.219	0.224	0.40472	0.036
RICKMAN_HEAD_AND_NECK_CANCER_B	45	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_HEAD_AND_NECK_CANCER_B	-0.40679	-1.2107	0.2064	0.48567	1	0.356	0.202	0.284	0.40799	0.038
REACTOME_SIGNALING_BY_NOTCH	95	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH	-0.28978	-1.2103	0.2019	0.4862	1	0.274	0.236	0.21	0.40806	0.038
GERHOLD_ADIPOGENESIS_UP	49	http://www.broadinstitute.org/gsea/msigdb/cards/GERHOLD_ADIPOGENESIS_UP	-0.34662	-1.2101	0.2614	0.48609	1	0.265	0.206	0.211	0.4092	0.038
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	37	http://www.broadinstitute.org/gsea/msigdb/cards/GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	-0.38045	-1.2093	0.2086	0.48738	1	0.243	0.112	0.216	0.40896	0.038
REACTOME_ARMS_MEDIATED_ACTIVATION	17	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ARMS_MEDIATED_ACTIVATION	-0.5084	-1.2091	0.3018	0.48738	1	0.118	0.014	0.116	0.40973	0.038
YANG_MUC2_TARGETS_DUODENUM_3MO_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/YANG_MUC2_TARGETS_DUODENUM_3MO_DN	-0.42306	-1.209	0.224	0.4873	1	0.227	0.106	0.203	0.40938	0.038
GERY_CEBP_TARGETS	123	http://www.broadinstitute.org/gsea/msigdb/cards/GERY_CEBP_TARGETS	-0.32202	-1.2087	0.2147	0.48745	1	0.252	0.179	0.208	0.40934	0.038
ZUCCHI_METASTASIS_DN	43	http://www.broadinstitute.org/gsea/msigdb/cards/ZUCCHI_METASTASIS_DN	-0.38124	-1.2082	0.246	0.48805	1	0.349	0.221	0.272	0.40981	0.038
CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP	34	http://www.broadinstitute.org/gsea/msigdb/cards/CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP	-0.31325	-1.2082	0.2272	0.48769	1	0.0882	0.0525	0.0837	0.40946	0.038
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	173	http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-0.33025	-1.2079	0.2246	0.4879	1	0.312	0.236	0.24	0.40948	0.038
KAAB_FAILED_HEART_ATRIUM_DN	137	http://www.broadinstitute.org/gsea/msigdb/cards/KAAB_FAILED_HEART_ATRIUM_DN	-0.31447	-1.2075	0.1776	0.4878	1	0.285	0.213	0.225	0.40878	0.036
TIAN_BHLHA15_TARGETS	15	http://www.broadinstitute.org/gsea/msigdb/cards/TIAN_BHLHA15_TARGETS	-0.4314	-1.2075	0.2302	0.48821	1	0.6	0.268	0.44	0.40913	0.038
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	63	http://www.broadinstitute.org/gsea/msigdb/cards/SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	-0.30393	-1.207	0.2114	0.48848	1	0.175	0.139	0.151	0.40938	0.038
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	116	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	-0.29337	-1.207	0.2294	0.4881	1	0.0948	0.0775	0.0879	0.40903	0.038
BAKER_HEMATOPOIESIS_STAT3_TARGETS	16	http://www.broadinstitute.org/gsea/msigdb/cards/BAKER_HEMATOPOIESIS_STAT3_TARGETS	-0.3956	-1.2067	0.2408	0.48839	1	0.312	0.206	0.248	0.40972	0.038
BIOCARTA_G1_PATHWAY	28	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_G1_PATHWAY	-0.38145	-1.2064	0.2179	0.48856	1	0.25	0.0909	0.228	0.41041	0.036
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP	-0.45422	-1.2061	0.2752	0.48889	1	0.318	0.181	0.261	0.41006	0.036
BIOCARTA_GSK3_PATHWAY	27	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_GSK3_PATHWAY	-0.36493	-1.206	0.2663	0.48849	1	0.111	0.0709	0.103	0.40971	0.036
WINTER_HYPOXIA_METAGENE	232	http://www.broadinstitute.org/gsea/msigdb/cards/WINTER_HYPOXIA_METAGENE	-0.30674	-1.2057	0.243	0.48882	1	0.349	0.261	0.26	0.40936	0.036
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	81	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	-0.41036	-1.2056	0.269	0.48852	1	0.296	0.17	0.247	0.40901	0.036
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	55	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	-0.42747	-1.2056	0.262	0.48811	1	0.4	0.202	0.32	0.40866	0.036
REACTOME_HS_GAG_DEGRADATION	20	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HS_GAG_DEGRADATION	-0.37553	-1.2051	0.263	0.4884	1	0.25	0.169	0.208	0.40929	0.036
DURAND_STROMA_S_UP	284	http://www.broadinstitute.org/gsea/msigdb/cards/DURAND_STROMA_S_UP	-0.27692	-1.2051	0.1607	0.48877	1	0.194	0.157	0.165	0.40964	0.036
LABBE_TARGETS_OF_TGFB1_AND_WNT3A_DN	105	http://www.broadinstitute.org/gsea/msigdb/cards/LABBE_TARGETS_OF_TGFB1_AND_WNT3A_DN	-0.30162	-1.2049	0.1904	0.48848	1	0.2	0.134	0.174	0.41033	0.036
DARWICHE_SKIN_TUMOR_PROMOTER_UP	134	http://www.broadinstitute.org/gsea/msigdb/cards/DARWICHE_SKIN_TUMOR_PROMOTER_UP	-0.27104	-1.2045	0.1911	0.48893	1	0.224	0.211	0.177	0.40998	0.036
DAZARD_UV_RESPONSE_CLUSTER_G2	29	http://www.broadinstitute.org/gsea/msigdb/cards/DAZARD_UV_RESPONSE_CLUSTER_G2	-0.45739	-1.2044	0.2505	0.48865	1	0.414	0.224	0.321	0.4108	0.036
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	34	http://www.broadinstitute.org/gsea/msigdb/cards/COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	-0.33699	-1.2035	0.2345	0.49024	1	0.235	0.149	0.201	0.41205	0.036
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	138	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	-0.27917	-1.2034	0.2238	0.49008	1	0.109	0.093	0.0991	0.41172	0.036
MARSON_FOXP3_TARGETS_UP	63	http://www.broadinstitute.org/gsea/msigdb/cards/MARSON_FOXP3_TARGETS_UP	-0.3201	-1.2033	0.2782	0.48996	1	0.222	0.192	0.18	0.4114	0.036
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN	17	http://www.broadinstitute.org/gsea/msigdb/cards/JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN	-0.5544	-1.2031	0.283	0.48988	1	0.412	0.137	0.356	0.41105	0.036
LEE_LIVER_CANCER_MYC_UP	53	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_LIVER_CANCER_MYC_UP	-0.37161	-1.203	0.18	0.48961	1	0.17	0.0623	0.16	0.4107	0.036
GENTILE_UV_RESPONSE_CLUSTER_D4	54	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_RESPONSE_CLUSTER_D4	-0.43578	-1.2029	0.284	0.48941	1	0.463	0.246	0.35	0.41035	0.036
KANG_CISPLATIN_RESISTANCE_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/KANG_CISPLATIN_RESISTANCE_UP	-0.41648	-1.2026	0.2554	0.48966	1	0.5	0.29	0.355	0.41038	0.035
MCCABE_HOXC6_TARGETS_CANCER_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/MCCABE_HOXC6_TARGETS_CANCER_DN	-0.43675	-1.2024	0.2347	0.48983	1	0.35	0.258	0.26	0.41211	0.035
PID_TRKR_PATHWAY	62	http://www.broadinstitute.org/gsea/msigdb/cards/PID_TRKR_PATHWAY	-0.31905	-1.2015	0.19	0.49113	1	0.355	0.224	0.276	0.41327	0.036
PID_HNF3B_PATHWAY	45	http://www.broadinstitute.org/gsea/msigdb/cards/PID_HNF3B_PATHWAY	-0.29988	-1.2005	0.2244	0.49291	1	0.111	0.0699	0.104	0.415	0.036
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	25	http://www.broadinstitute.org/gsea/msigdb/cards/HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	-0.44607	-1.2003	0.2406	0.49296	1	0.32	0.148	0.273	0.41465	0.036
VERRECCHIA_RESPONSE_TO_TGFB1_C1	19	http://www.broadinstitute.org/gsea/msigdb/cards/VERRECCHIA_RESPONSE_TO_TGFB1_C1	-0.46235	-1.2002	0.2434	0.49271	1	0.211	0.0483	0.201	0.4143	0.036
SCHLOSSER_SERUM_RESPONSE_UP	125	http://www.broadinstitute.org/gsea/msigdb/cards/SCHLOSSER_SERUM_RESPONSE_UP	-0.24612	-1.2001	0.2186	0.49257	1	0.288	0.283	0.208	0.41396	0.036
VALK_AML_CLUSTER_3	31	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_3	-0.35504	-1.1999	0.1894	0.49259	1	0.194	0.0963	0.175	0.4138	0.036
BROWNE_HCMV_INFECTION_30MIN_UP	53	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_30MIN_UP	-0.32188	-1.1998	0.2335	0.49237	1	0.283	0.226	0.219	0.41346	0.036
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	26	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	-0.35843	-1.199	0.249	0.49359	1	0.269	0.228	0.208	0.41507	0.036
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	122	http://www.broadinstitute.org/gsea/msigdb/cards/ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	-0.35828	-1.1987	0.2486	0.49391	1	0.205	0.127	0.18	0.41603	0.036
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP	115	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP	-0.33278	-1.1985	0.2347	0.4938	1	0.278	0.201	0.223	0.41568	0.036
SU_PLACENTA	30	http://www.broadinstitute.org/gsea/msigdb/cards/SU_PLACENTA	-0.33865	-1.1983	0.2315	0.49382	1	0.333	0.214	0.262	0.41539	0.036
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	413	http://www.broadinstitute.org/gsea/msigdb/cards/BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	-0.32482	-1.1982	0.1641	0.49366	1	0.201	0.129	0.178	0.41505	0.035
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	184	http://www.broadinstitute.org/gsea/msigdb/cards/CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	-0.42873	-1.1976	0.2773	0.49468	1	0.348	0.179	0.288	0.41742	0.036
GNATENKO_PLATELET_SIGNATURE	45	http://www.broadinstitute.org/gsea/msigdb/cards/GNATENKO_PLATELET_SIGNATURE	-0.33751	-1.1967	0.223	0.49614	1	0.156	0.0662	0.146	0.41872	0.036
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	53	http://www.broadinstitute.org/gsea/msigdb/cards/PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	-0.39221	-1.1966	0.2429	0.49605	1	0.283	0.194	0.228	0.41837	0.04
BIOCARTA_RAS_PATHWAY	23	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_RAS_PATHWAY	-0.38561	-1.1964	0.2379	0.49607	1	0.478	0.325	0.323	0.41802	0.036
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	99	http://www.broadinstitute.org/gsea/msigdb/cards/SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	-0.35258	-1.1962	0.2558	0.49607	1	0.354	0.218	0.278	0.41783	0.036
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	432	http://www.broadinstitute.org/gsea/msigdb/cards/MILI_PSEUDOPODIA_CHEMOTAXIS_DN	-0.26113	-1.1961	0.2237	0.49588	1	0.257	0.217	0.205	0.41748	0.036
ST_P38_MAPK_PATHWAY	36	http://www.broadinstitute.org/gsea/msigdb/cards/ST_P38_MAPK_PATHWAY	-0.33908	-1.1958	0.2323	0.49609	1	0.389	0.301	0.272	0.41776	0.036
DARWICHE_SKIN_TUMOR_PROMOTER_DN	173	http://www.broadinstitute.org/gsea/msigdb/cards/DARWICHE_SKIN_TUMOR_PROMOTER_DN	-0.25414	-1.1954	0.1862	0.49651	1	0.312	0.279	0.226	0.41807	0.036
NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	54	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	-0.40479	-1.1944	0.2421	0.49842	1	0.222	0.149	0.19	0.4195	0.04
BIOCARTA_CASPASE_PATHWAY	22	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_CASPASE_PATHWAY	-0.45822	-1.194	0.2846	0.49841	1	0.455	0.197	0.365	0.41997	0.04
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	53	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	-0.33728	-1.194	0.2196	0.49872	1	0.264	0.196	0.213	0.42032	0.04
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	75	http://www.broadinstitute.org/gsea/msigdb/cards/SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	-0.37635	-1.193	0.2902	0.50017	1	0.36	0.215	0.283	0.42229	0.04
KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	30	http://www.broadinstitute.org/gsea/msigdb/cards/KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	-0.32563	-1.1924	0.2582	0.50122	1	0.467	0.348	0.304	0.42301	0.042
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	46	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	-0.41859	-1.192	0.2414	0.50154	1	0.326	0.17	0.271	0.42299	0.042
SWEET_KRAS_TARGETS_DN	62	http://www.broadinstitute.org/gsea/msigdb/cards/SWEET_KRAS_TARGETS_DN	-0.28462	-1.192	0.2133	0.50083	1	0.274	0.253	0.205	0.42299	0.042
SESTO_RESPONSE_TO_UV_C2	52	http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C2	-0.48349	-1.192	0.3024	0.50119	1	0.365	0.138	0.316	0.42318	0.042
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	82	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	-0.31586	-1.1916	0.1919	0.50122	1	0.256	0.217	0.201	0.42266	0.042
REACTOME_PYRIMIDINE_METABOLISM	22	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PYRIMIDINE_METABOLISM	-0.36655	-1.1915	0.2375	0.50108	1	0.364	0.219	0.284	0.42231	0.042
PYEON_HPV_POSITIVE_TUMORS_UP	93	http://www.broadinstitute.org/gsea/msigdb/cards/PYEON_HPV_POSITIVE_TUMORS_UP	-0.49074	-1.1911	0.2992	0.50137	1	0.29	0.0764	0.269	0.42209	0.04
CAFFAREL_RESPONSE_TO_THC_24HR_5_UP	32	http://www.broadinstitute.org/gsea/msigdb/cards/CAFFAREL_RESPONSE_TO_THC_24HR_5_UP	-0.41268	-1.1905	0.3036	0.5023	1	0.438	0.257	0.326	0.42296	0.042
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	16	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.40335	-1.19	0.2452	0.50293	1	0.375	0.183	0.307	0.42511	0.042
WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN	39	http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN	-0.34618	-1.1898	0.2474	0.50276	1	0.128	0.0518	0.122	0.42477	0.042
PATTERSON_DOCETAXEL_RESISTANCE	28	http://www.broadinstitute.org/gsea/msigdb/cards/PATTERSON_DOCETAXEL_RESISTANCE	-0.35793	-1.189	0.2632	0.50428	1	0.214	0.155	0.181	0.42459	0.043
KANG_AR_TARGETS_DN	19	http://www.broadinstitute.org/gsea/msigdb/cards/KANG_AR_TARGETS_DN	-0.4892	-1.1887	0.3018	0.50447	1	0.421	0.178	0.346	0.42425	0.043
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	-0.44879	-1.1879	0.2987	0.50577	1	0.625	0.338	0.414	0.42787	0.043
BROWNE_HCMV_INFECTION_18HR_UP	172	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_18HR_UP	-0.38086	-1.1874	0.2524	0.5064	1	0.419	0.232	0.323	0.42838	0.043
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	134	http://www.broadinstitute.org/gsea/msigdb/cards/ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	-0.3097	-1.1873	0.2528	0.50626	1	0.291	0.209	0.231	0.42803	0.043
APRELIKOVA_BRCA1_TARGETS	49	http://www.broadinstitute.org/gsea/msigdb/cards/APRELIKOVA_BRCA1_TARGETS	-0.40845	-1.1871	0.288	0.5063	1	0.224	0.112	0.2	0.4282	0.042
BROWNE_HCMV_INFECTION_30MIN_DN	137	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_30MIN_DN	-0.29101	-1.187	0.2152	0.50614	1	0.161	0.128	0.141	0.42785	0.042
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	32	http://www.broadinstitute.org/gsea/msigdb/cards/PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	-0.34172	-1.1869	0.2418	0.50592	1	0.0938	0.0216	0.0918	0.4275	0.042
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	352	http://www.broadinstitute.org/gsea/msigdb/cards/RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	-0.41443	-1.1868	0.3086	0.5056	1	0.241	0.124	0.214	0.42715	0.042
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	221	http://www.broadinstitute.org/gsea/msigdb/cards/SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	-0.25852	-1.1863	0.1679	0.5063	1	0.213	0.18	0.176	0.42888	0.042
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	116	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	-0.37436	-1.186	0.2648	0.5065	1	0.483	0.287	0.346	0.42948	0.042
WU_HBX_TARGETS_2_DN	15	http://www.broadinstitute.org/gsea/msigdb/cards/WU_HBX_TARGETS_2_DN	-0.44101	-1.1858	0.269	0.50637	1	0.6	0.261	0.444	0.42955	0.042
KIM_WT1_TARGETS_DN	433	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_WT1_TARGETS_DN	-0.39773	-1.1857	0.2713	0.50623	1	0.314	0.187	0.26	0.4292	0.042
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	16	http://www.broadinstitute.org/gsea/msigdb/cards/RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	-0.49934	-1.1854	0.3074	0.5065	1	0.5	0.29	0.355	0.43022	0.042
KUNINGER_IGF1_VS_PDGFB_TARGETS_DN	42	http://www.broadinstitute.org/gsea/msigdb/cards/KUNINGER_IGF1_VS_PDGFB_TARGETS_DN	-0.39283	-1.185	0.2281	0.50701	1	0.286	0.153	0.242	0.43166	0.042
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN	23	http://www.broadinstitute.org/gsea/msigdb/cards/HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN	-0.45298	-1.1848	0.2776	0.50695	1	0.435	0.218	0.34	0.4325	0.041
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN	339	http://www.broadinstitute.org/gsea/msigdb/cards/ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN	-0.1905	-1.1846	0.2207	0.50697	1	0.198	0.216	0.157	0.43215	0.041
CHANG_CORE_SERUM_RESPONSE_UP	203	http://www.broadinstitute.org/gsea/msigdb/cards/CHANG_CORE_SERUM_RESPONSE_UP	-0.39584	-1.184	0.2894	0.50783	1	0.404	0.229	0.314	0.43325	0.042
BIOCARTA_CXCR4_PATHWAY	24	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_CXCR4_PATHWAY	-0.40315	-1.1839	0.2179	0.50759	1	0.292	0.228	0.225	0.4329	0.042
REACTOME_REGULATION_OF_APOPTOSIS	56	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_APOPTOSIS	-0.39754	-1.1832	0.284	0.5086	1	0.464	0.287	0.332	0.43387	0.042
