GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	74	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.38773	1.198	0.2346	0.34349	1	0.365	0.246	0.276	0.29427	0.006
MANTOVANI_VIRAL_GPCR_SIGNALING_UP	81	http://www.broadinstitute.org/gsea/msigdb/cards/MANTOVANI_VIRAL_GPCR_SIGNALING_UP	0.3633	1.1973	0.1859	0.34442	1	0.296	0.182	0.243	0.29429	0.006
REACTOME_METAL_ION_SLC_TRANSPORTERS	22	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METAL_ION_SLC_TRANSPORTERS	0.37985	1.1969	0.1649	0.34475	1	0.364	0.188	0.296	0.29457	0.006
LANDIS_ERBB2_BREAST_TUMORS_65_UP	21	http://www.broadinstitute.org/gsea/msigdb/cards/LANDIS_ERBB2_BREAST_TUMORS_65_UP	0.49283	1.1968	0.2435	0.34471	1	0.476	0.175	0.393	0.29467	0.006
KEGG_RENAL_CELL_CARCINOMA	69	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_RENAL_CELL_CARCINOMA	0.40394	1.1963	0.2093	0.34517	1	0.493	0.274	0.359	0.29546	0.006
PID_IL2_1PATHWAY	55	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IL2_1PATHWAY	0.3888	1.1963	0.224	0.34529	1	0.309	0.198	0.249	0.29564	0.006
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP	39	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP	0.45759	1.196	0.2536	0.34543	1	0.513	0.257	0.382	0.29631	0.006
KAAB_FAILED_HEART_VENTRICLE_DN	37	http://www.broadinstitute.org/gsea/msigdb/cards/KAAB_FAILED_HEART_VENTRICLE_DN	0.43478	1.1959	0.2461	0.34552	1	0.514	0.275	0.373	0.29617	0.006
CERVERA_SDHB_TARGETS_2	109	http://www.broadinstitute.org/gsea/msigdb/cards/CERVERA_SDHB_TARGETS_2	0.38482	1.1949	0.1677	0.34682	1	0.33	0.148	0.283	0.29732	0.006
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN	24	http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN	0.44449	1.1947	0.197	0.34694	1	0.333	0.156	0.282	0.29785	0.006
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	49	http://www.broadinstitute.org/gsea/msigdb/cards/HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	0.34934	1.1944	0.2192	0.34722	1	0.49	0.295	0.346	0.29794	0.006
DOANE_BREAST_CANCER_CLASSES_UP	70	http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_BREAST_CANCER_CLASSES_UP	0.34677	1.1943	0.219	0.34722	1	0.357	0.281	0.258	0.29802	0.006
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN	146	http://www.broadinstitute.org/gsea/msigdb/cards/PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN	0.31632	1.1942	0.1578	0.34706	1	0.308	0.22	0.242	0.29784	0.006
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	112	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.33009	1.194	0.1339	0.34731	1	0.223	0.147	0.192	0.29767	0.006
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	133	http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	0.43925	1.1939	0.2326	0.34722	1	0.346	0.207	0.276	0.29749	0.006
HAN_SATB1_TARGETS_UP	377	http://www.broadinstitute.org/gsea/msigdb/cards/HAN_SATB1_TARGETS_UP	0.35033	1.1937	0.1339	0.34722	1	0.395	0.259	0.298	0.29758	0.006
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	203	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	0.28466	1.1935	0.1245	0.34739	1	0.123	0.0971	0.112	0.29826	0.006
MA_MYELOID_DIFFERENTIATION_DN	44	http://www.broadinstitute.org/gsea/msigdb/cards/MA_MYELOID_DIFFERENTIATION_DN	0.37689	1.1931	0.1781	0.34786	1	0.318	0.2	0.255	0.29819	0.006
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	70	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.39598	1.1929	0.2186	0.34789	1	0.386	0.264	0.285	0.29828	0.006
KEGG_VEGF_SIGNALING_PATHWAY	70	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_VEGF_SIGNALING_PATHWAY	0.36206	1.1928	0.2192	0.34795	1	0.229	0.163	0.192	0.2981	0.006
JISON_SICKLE_CELL_DISEASE_UP	176	http://www.broadinstitute.org/gsea/msigdb/cards/JISON_SICKLE_CELL_DISEASE_UP	0.38041	1.1924	0.2582	0.34826	1	0.415	0.293	0.296	0.29896	0.006
ALFANO_MYC_TARGETS	224	http://www.broadinstitute.org/gsea/msigdb/cards/ALFANO_MYC_TARGETS	0.32916	1.1923	0.1726	0.34821	1	0.379	0.248	0.288	0.2992	0.006
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	40	http://www.broadinstitute.org/gsea/msigdb/cards/RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	0.37283	1.1921	0.1535	0.34838	1	0.325	0.223	0.253	0.29993	0.006
REACTOME_SIGNALING_BY_PDGF	117	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_PDGF	0.338	1.1916	0.1882	0.34909	1	0.239	0.161	0.202	0.30058	0.006
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	118	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.39852	1.1916	0.2971	0.34893	1	0.517	0.293	0.368	0.3004	0.006
LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	80	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	0.33778	1.1915	0.1326	0.34876	1	0.4	0.285	0.287	0.30022	0.006
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	20	http://www.broadinstitute.org/gsea/msigdb/cards/ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.37881	1.1913	0.2241	0.34887	1	0.15	0.0809	0.138	0.30004	0.006
BROCKE_APOPTOSIS_REVERSED_BY_IL6	141	http://www.broadinstitute.org/gsea/msigdb/cards/BROCKE_APOPTOSIS_REVERSED_BY_IL6	0.39402	1.1913	0.249	0.34874	1	0.426	0.248	0.322	0.29986	0.006
PID_IL2_STAT5_PATHWAY	30	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IL2_STAT5_PATHWAY	0.39676	1.191	0.2433	0.34897	1	0.233	0.147	0.199	0.30002	0.006
BIOCARTA_SPPA_PATHWAY	22	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_SPPA_PATHWAY	0.47623	1.1909	0.2248	0.34901	1	0.545	0.247	0.411	0.30012	0.006
WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2	35	http://www.broadinstitute.org/gsea/msigdb/cards/WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2	0.38027	1.1909	0.2211	0.34885	1	0.457	0.282	0.329	0.29994	0.006
REACTOME_DEVELOPMENTAL_BIOLOGY	377	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DEVELOPMENTAL_BIOLOGY	0.30075	1.1902	0.1553	0.34976	1	0.265	0.201	0.216	0.30082	0.006
CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP	37	http://www.broadinstitute.org/gsea/msigdb/cards/CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP	0.45037	1.1898	0.2273	0.35014	1	0.297	0.138	0.257	0.30103	0.006
PID_IL6_7_PATHWAY	47	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IL6_7_PATHWAY	0.38009	1.1894	0.253	0.35066	1	0.426	0.295	0.301	0.30128	0.006
REACTOME_PLATELET_HOMEOSTASIS	75	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_HOMEOSTASIS	0.34333	1.1893	0.1479	0.35056	1	0.187	0.0914	0.17	0.3011	0.006
STEIN_ESRRA_TARGETS_UP	363	http://www.broadinstitute.org/gsea/msigdb/cards/STEIN_ESRRA_TARGETS_UP	0.3481	1.189	0.2317	0.35076	1	0.35	0.242	0.27	0.30135	0.006
AMUNDSON_DNA_DAMAGE_RESPONSE_TP53	15	http://www.broadinstitute.org/gsea/msigdb/cards/AMUNDSON_DNA_DAMAGE_RESPONSE_TP53	0.50098	1.1888	0.2766	0.35086	1	0.533	0.284	0.382	0.3014	0.006
BILD_HRAS_ONCOGENIC_SIGNATURE	244	http://www.broadinstitute.org/gsea/msigdb/cards/BILD_HRAS_ONCOGENIC_SIGNATURE	0.37284	1.1887	0.2028	0.35092	1	0.262	0.153	0.225	0.30122	0.006
LASTOWSKA_COAMPLIFIED_WITH_MYCN	41	http://www.broadinstitute.org/gsea/msigdb/cards/LASTOWSKA_COAMPLIFIED_WITH_MYCN	0.41893	1.1886	0.2733	0.35084	1	0.463	0.261	0.343	0.30104	0.006
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	107	http://www.broadinstitute.org/gsea/msigdb/cards/COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	0.41366	1.1881	0.2642	0.35141	1	0.551	0.303	0.387	0.30124	0.006
BROWNE_HCMV_INFECTION_18HR_UP	171	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_18HR_UP	0.42363	1.188	0.2585	0.35154	1	0.491	0.251	0.371	0.30113	0.006
YIH_RESPONSE_TO_ARSENITE_C2	18	http://www.broadinstitute.org/gsea/msigdb/cards/YIH_RESPONSE_TO_ARSENITE_C2	0.52801	1.1876	0.264	0.35197	1	0.722	0.3	0.506	0.3019	0.006
KIM_WT1_TARGETS_UP	204	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_WT1_TARGETS_UP	0.35424	1.1874	0.2098	0.35199	1	0.431	0.28	0.314	0.3018	0.006
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	29	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.434	1.1873	0.2479	0.35203	1	0.483	0.268	0.354	0.30188	0.006
RUAN_RESPONSE_TO_TROGLITAZONE_UP	24	http://www.broadinstitute.org/gsea/msigdb/cards/RUAN_RESPONSE_TO_TROGLITAZONE_UP	0.42718	1.1873	0.2459	0.35187	1	0.5	0.269	0.366	0.3017	0.006
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	32	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.33603	1.1871	0.1698	0.35194	1	0.281	0.26	0.208	0.30197	0.006
LIU_SOX4_TARGETS_DN	289	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_SOX4_TARGETS_DN	0.32191	1.1868	0.2286	0.35221	1	0.408	0.269	0.303	0.30268	0.006
ABBUD_LIF_SIGNALING_1_UP	44	http://www.broadinstitute.org/gsea/msigdb/cards/ABBUD_LIF_SIGNALING_1_UP	0.39743	1.1864	0.2175	0.3526	1	0.295	0.176	0.244	0.30373	0.006
BIOCARTA_IL10_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IL10_PATHWAY	0.46225	1.1863	0.2756	0.35249	1	0.529	0.343	0.348	0.3036	0.006
ABDELMOHSEN_ELAVL4_TARGETS	16	http://www.broadinstitute.org/gsea/msigdb/cards/ABDELMOHSEN_ELAVL4_TARGETS	0.48076	1.1863	0.2282	0.35229	1	0.375	0.176	0.309	0.30343	0.006
REACTOME_MRNA_SPLICING	100	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_SPLICING	0.37455	1.1862	0.2962	0.35223	1	0.46	0.306	0.321	0.30381	0.006
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	168	http://www.broadinstitute.org/gsea/msigdb/cards/MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	0.34591	1.1862	0.2347	0.35209	1	0.363	0.232	0.281	0.30363	0.006
TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	64	http://www.broadinstitute.org/gsea/msigdb/cards/TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	0.43348	1.1861	0.252	0.35199	1	0.5	0.273	0.365	0.30345	0.006
FUJII_YBX1_TARGETS_UP	39	http://www.broadinstitute.org/gsea/msigdb/cards/FUJII_YBX1_TARGETS_UP	0.40552	1.186	0.2043	0.35187	1	0.308	0.148	0.263	0.30327	0.006
PID_RAC1_PATHWAY	52	http://www.broadinstitute.org/gsea/msigdb/cards/PID_RAC1_PATHWAY	0.35696	1.1857	0.2408	0.35216	1	0.442	0.248	0.334	0.30365	0.006
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN	155	http://www.broadinstitute.org/gsea/msigdb/cards/PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN	0.37753	1.1851	0.2333	0.35292	1	0.284	0.151	0.243	0.30387	0.006
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	129	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.38588	1.1848	0.3024	0.35326	1	0.473	0.306	0.33	0.30467	0.006
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	0.51011	1.1847	0.2778	0.35318	1	0.5	0.234	0.383	0.30449	0.006
WATANABE_COLON_CANCER_MSI_VS_MSS_DN	79	http://www.broadinstitute.org/gsea/msigdb/cards/WATANABE_COLON_CANCER_MSI_VS_MSS_DN	0.34495	1.1845	0.1825	0.35337	1	0.278	0.207	0.222	0.30458	0.006
KEGG_PPAR_SIGNALING_PATHWAY	66	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PPAR_SIGNALING_PATHWAY	0.34324	1.1844	0.1844	0.3533	1	0.258	0.205	0.206	0.30483	0.006
ZUCCHI_METASTASIS_UP	37	http://www.broadinstitute.org/gsea/msigdb/cards/ZUCCHI_METASTASIS_UP	0.35511	1.1841	0.2425	0.35348	1	0.459	0.29	0.327	0.30495	0.006
CONRAD_STEM_CELL	37	http://www.broadinstitute.org/gsea/msigdb/cards/CONRAD_STEM_CELL	0.40122	1.1841	0.1984	0.3533	1	0.27	0.149	0.231	0.30478	0.006
PID_AVB3_OPN_PATHWAY	31	http://www.broadinstitute.org/gsea/msigdb/cards/PID_AVB3_OPN_PATHWAY	0.42906	1.1838	0.235	0.35354	1	0.387	0.167	0.323	0.30467	0.006
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	366	http://www.broadinstitute.org/gsea/msigdb/cards/PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	0.35171	1.1838	0.1887	0.35344	1	0.355	0.21	0.286	0.30449	0.006
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP	26	http://www.broadinstitute.org/gsea/msigdb/cards/ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP	0.43255	1.1833	0.2268	0.35396	1	0.346	0.199	0.278	0.30586	0.006
PID_NECTIN_PATHWAY	30	http://www.broadinstitute.org/gsea/msigdb/cards/PID_NECTIN_PATHWAY	0.39141	1.1832	0.1984	0.35389	1	0.333	0.163	0.279	0.30589	0.006
ONO_FOXP3_TARGETS_UP	21	http://www.broadinstitute.org/gsea/msigdb/cards/ONO_FOXP3_TARGETS_UP	0.49016	1.1832	0.252	0.35377	1	0.524	0.311	0.361	0.30571	0.006
ZHANG_BREAST_CANCER_PROGENITORS_DN	134	http://www.broadinstitute.org/gsea/msigdb/cards/ZHANG_BREAST_CANCER_PROGENITORS_DN	0.3279	1.1827	0.17	0.35434	1	0.291	0.2	0.234	0.30675	0.006
AMIT_EGF_RESPONSE_240_MCF10A	20	http://www.broadinstitute.org/gsea/msigdb/cards/AMIT_EGF_RESPONSE_240_MCF10A	0.49022	1.1826	0.2515	0.35415	1	0.5	0.223	0.389	0.30639	0.006
LEE_INTRATHYMIC_T_PROGENITOR	18	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_INTRATHYMIC_T_PROGENITOR	0.48165	1.1826	0.2274	0.35426	1	0.389	0.107	0.348	0.30657	0.006
PID_CXCR4_PATHWAY	100	http://www.broadinstitute.org/gsea/msigdb/cards/PID_CXCR4_PATHWAY	0.34276	1.1825	0.214	0.35384	1	0.33	0.211	0.262	0.30603	0.005
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	181	http://www.broadinstitute.org/gsea/msigdb/cards/CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.48491	1.1825	0.3418	0.354	1	0.552	0.24	0.424	0.30621	0.006
BIOCARTA_CXCR4_PATHWAY	24	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_CXCR4_PATHWAY	0.45305	1.1818	0.2406	0.35479	1	0.542	0.247	0.408	0.30661	0.006
PID_REG_GR_PATHWAY	78	http://www.broadinstitute.org/gsea/msigdb/cards/PID_REG_GR_PATHWAY	0.26935	1.1818	0.2072	0.35458	1	0.244	0.227	0.189	0.30643	0.005
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	17	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.52516	1.1817	0.2678	0.35453	1	0.706	0.299	0.495	0.30626	0.005
DE_YY1_TARGETS_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/DE_YY1_TARGETS_UP	0.44946	1.1816	0.239	0.35457	1	0.333	0.177	0.275	0.30612	0.005
STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_DN	24	http://www.broadinstitute.org/gsea/msigdb/cards/STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_DN	0.40278	1.1813	0.2076	0.35483	1	0.333	0.167	0.278	0.30625	0.005
MURAKAMI_UV_RESPONSE_1HR_UP	15	http://www.broadinstitute.org/gsea/msigdb/cards/MURAKAMI_UV_RESPONSE_1HR_UP	0.46553	1.1806	0.251	0.3557	1	0.333	0.195	0.269	0.3071	0.006
PID_INSULIN_GLUCOSE_PATHWAY	26	http://www.broadinstitute.org/gsea/msigdb/cards/PID_INSULIN_GLUCOSE_PATHWAY	0.35092	1.1805	0.2563	0.35556	1	0.346	0.239	0.264	0.30723	0.005
DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2	107	http://www.broadinstitute.org/gsea/msigdb/cards/DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2	0.31499	1.1805	0.222	0.35566	1	0.336	0.223	0.263	0.30692	0.005
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	97	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	0.4116	1.1804	0.2102	0.35551	1	0.258	0.158	0.218	0.30705	0.005
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	255	http://www.broadinstitute.org/gsea/msigdb/cards/ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	0.28278	1.1795	0.1144	0.35672	1	0.255	0.233	0.198	0.30865	0.005
BROWNE_HCMV_INFECTION_20HR_UP	226	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_20HR_UP	0.33209	1.1792	0.1701	0.35705	1	0.367	0.252	0.278	0.30848	0.005
BIOCARTA_DEATH_PATHWAY	32	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_DEATH_PATHWAY	0.41647	1.179	0.2722	0.35713	1	0.375	0.23	0.289	0.30928	0.005
SHEPARD_CRUSH_AND_BURN_MUTANT_UP	180	http://www.broadinstitute.org/gsea/msigdb/cards/SHEPARD_CRUSH_AND_BURN_MUTANT_UP	0.31254	1.1788	0.1941	0.35728	1	0.389	0.305	0.273	0.30911	0.005
MIKKELSEN_NPC_LCP_WITH_H3K4ME3	51	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_LCP_WITH_H3K4ME3	0.33619	1.1788	0.1928	0.35708	1	0.235	0.234	0.181	0.30893	0.005
REACTOME_MRNA_3_END_PROCESSING	30	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_3_END_PROCESSING	0.4582	1.1787	0.3261	0.35701	1	0.4	0.224	0.311	0.30892	0.005
HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER	27	http://www.broadinstitute.org/gsea/msigdb/cards/HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER	0.41288	1.1786	0.2309	0.35689	1	0.407	0.21	0.322	0.30875	0.005
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	72	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.32428	1.1785	0.1646	0.35687	1	0.306	0.2	0.245	0.30857	0.005
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_DN	47	http://www.broadinstitute.org/gsea/msigdb/cards/EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_DN	0.40839	1.1784	0.2419	0.3568	1	0.383	0.198	0.308	0.3087	0.005
SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	59	http://www.broadinstitute.org/gsea/msigdb/cards/SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	0.40251	1.1776	0.2201	0.35795	1	0.492	0.225	0.382	0.31017	0.005
BILD_SRC_ONCOGENIC_SIGNATURE	61	http://www.broadinstitute.org/gsea/msigdb/cards/BILD_SRC_ONCOGENIC_SIGNATURE	0.41558	1.1773	0.244	0.35816	1	0.492	0.231	0.38	0.31037	0.006
MOOTHA_HUMAN_MITODB_6_2002	415	http://www.broadinstitute.org/gsea/msigdb/cards/MOOTHA_HUMAN_MITODB_6_2002	0.32702	1.1769	0.2954	0.35856	1	0.354	0.268	0.265	0.31117	0.006
ROSS_AML_WITH_PML_RARA_FUSION	72	http://www.broadinstitute.org/gsea/msigdb/cards/ROSS_AML_WITH_PML_RARA_FUSION	0.32096	1.1767	0.1729	0.35864	1	0.361	0.252	0.271	0.31099	0.006
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	498	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.32575	1.1766	0.2619	0.35869	1	0.351	0.249	0.27	0.31111	0.006
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	60	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.42067	1.1761	0.2818	0.35939	1	0.35	0.22	0.274	0.31181	0.006
MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_DN	49	http://www.broadinstitute.org/gsea/msigdb/cards/MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_DN	0.34892	1.1755	0.2505	0.36004	1	0.469	0.312	0.324	0.31283	0.006
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	66	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.35557	1.1754	0.2229	0.35998	1	0.379	0.269	0.278	0.31265	0.006
CHESLER_BRAIN_QTL_CIS	70	http://www.broadinstitute.org/gsea/msigdb/cards/CHESLER_BRAIN_QTL_CIS	0.34713	1.1751	0.1885	0.36032	1	0.414	0.272	0.302	0.31331	0.006
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	147	http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	0.40018	1.175	0.2315	0.36024	1	0.252	0.149	0.216	0.3135	0.006
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	319	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	0.3034	1.1748	0.1609	0.36034	1	0.1	0.0828	0.0935	0.31403	0.006
REACTOME_HIV_INFECTION	184	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HIV_INFECTION	0.38119	1.1744	0.3089	0.36077	1	0.505	0.3	0.357	0.31401	0.006
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	19	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.50183	1.1743	0.3057	0.36083	1	0.421	0.216	0.331	0.31383	0.006
BECKER_TAMOXIFEN_RESISTANCE_DN	50	http://www.broadinstitute.org/gsea/msigdb/cards/BECKER_TAMOXIFEN_RESISTANCE_DN	0.40168	1.1742	0.2626	0.36084	1	0.48	0.247	0.362	0.31407	0.006
WONG_IFNA2_RESISTANCE_UP	15	http://www.broadinstitute.org/gsea/msigdb/cards/WONG_IFNA2_RESISTANCE_UP	0.43013	1.1741	0.249	0.36077	1	0.4	0.253	0.299	0.31457	0.006
LENAOUR_DENDRITIC_CELL_MATURATION_DN	125	http://www.broadinstitute.org/gsea/msigdb/cards/LENAOUR_DENDRITIC_CELL_MATURATION_DN	0.41802	1.1741	0.272	0.36058	1	0.424	0.247	0.321	0.31439	0.006
BAKKER_FOXO3_TARGETS_DN	165	http://www.broadinstitute.org/gsea/msigdb/cards/BAKKER_FOXO3_TARGETS_DN	0.29706	1.1738	0.1458	0.36093	1	0.279	0.197	0.226	0.31518	0.006
LIU_TARGETS_OF_VMYB_VS_CMYB_DN	42	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_TARGETS_OF_VMYB_VS_CMYB_DN	0.39697	1.1736	0.2053	0.36104	1	0.19	0.0858	0.174	0.31502	0.006
WANG_RESPONSE_TO_FORSKOLIN_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_RESPONSE_TO_FORSKOLIN_UP	0.43875	1.1733	0.2585	0.36121	1	0.636	0.28	0.459	0.31527	0.006
KUNINGER_IGF1_VS_PDGFB_TARGETS_UP	75	http://www.broadinstitute.org/gsea/msigdb/cards/KUNINGER_IGF1_VS_PDGFB_TARGETS_UP	0.32506	1.1731	0.1568	0.36143	1	0.187	0.138	0.161	0.31537	0.006
ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	78	http://www.broadinstitute.org/gsea/msigdb/cards/ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	0.4175	1.1729	0.2495	0.36154	1	0.295	0.149	0.252	0.31552	0.006
