GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
MEISSNER_NPC_HCP_WITH_H3K27ME3	77	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_NPC_HCP_WITH_H3K27ME3	-0.34763	-1.1869	0.2293	0.68397	1	0.338	0.239	0.258	0.55143	0.183
WONG_EMBRYONIC_STEM_CELL_CORE	322	http://www.broadinstitute.org/gsea/msigdb/cards/WONG_EMBRYONIC_STEM_CELL_CORE	-0.41613	-1.1865	0.303	0.68232	1	0.258	0.0824	0.24	0.55066	0.182
REACTOME_GAP_JUNCTION_ASSEMBLY	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GAP_JUNCTION_ASSEMBLY	-0.52885	-1.1864	0.2648	0.67953	1	0.5	0.229	0.386	0.54819	0.178
BIOCARTA_G1_PATHWAY	28	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_G1_PATHWAY	-0.44136	-1.1797	0.2365	0.69749	1	0.321	0.0692	0.3	0.567	0.19
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	21	http://www.broadinstitute.org/gsea/msigdb/cards/WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	-0.44755	-1.1769	0.2544	0.70351	1	0.476	0.241	0.362	0.57441	0.195
HAMAI_APOPTOSIS_VIA_TRAIL_DN	175	http://www.broadinstitute.org/gsea/msigdb/cards/HAMAI_APOPTOSIS_VIA_TRAIL_DN	-0.37567	-1.1762	0.2199	0.70271	1	0.383	0.198	0.31	0.57468	0.194
PUJANA_BREAST_CANCER_LIT_INT_NETWORK	99	http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_BREAST_CANCER_LIT_INT_NETWORK	-0.37528	-1.1738	0.2549	0.70715	1	0.232	0.0672	0.218	0.57721	0.197
CHICAS_RB1_TARGETS_LOW_SERUM	89	http://www.broadinstitute.org/gsea/msigdb/cards/CHICAS_RB1_TARGETS_LOW_SERUM	-0.37929	-1.1735	0.2618	0.70523	1	0.202	0.0464	0.194	0.57624	0.195
SHEN_SMARCA2_TARGETS_DN	334	http://www.broadinstitute.org/gsea/msigdb/cards/SHEN_SMARCA2_TARGETS_DN	-0.35734	-1.1723	0.2206	0.70581	1	0.506	0.325	0.347	0.57871	0.195
LIU_IL13_MEMORY_MODEL_UP	17	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_IL13_MEMORY_MODEL_UP	-0.4463	-1.1697	0.248	0.71097	1	0.353	0.148	0.301	0.58373	0.196
YOKOE_CANCER_TESTIS_ANTIGENS	34	http://www.broadinstitute.org/gsea/msigdb/cards/YOKOE_CANCER_TESTIS_ANTIGENS	-0.37831	-1.165	0.215	0.72274	1	0.235	0.0507	0.224	0.59915	0.207
LU_TUMOR_ENDOTHELIAL_MARKERS_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/LU_TUMOR_ENDOTHELIAL_MARKERS_UP	-0.53752	-1.164	0.2924	0.72263	1	0.364	0.0749	0.337	0.59966	0.209
OKAWA_NEUROBLASTOMA_1P36_31_DELETION	21	http://www.broadinstitute.org/gsea/msigdb/cards/OKAWA_NEUROBLASTOMA_1P36_31_DELETION	-0.43054	-1.1634	0.2758	0.72154	1	0.429	0.241	0.326	0.59868	0.209
POOLA_INVASIVE_BREAST_CANCER_UP	272	http://www.broadinstitute.org/gsea/msigdb/cards/POOLA_INVASIVE_BREAST_CANCER_UP	-0.44789	-1.1611	0.2909	0.72584	1	0.301	0.102	0.274	0.60468	0.21
OLSSON_E2F3_TARGETS_DN	43	http://www.broadinstitute.org/gsea/msigdb/cards/OLSSON_E2F3_TARGETS_DN	-0.43656	-1.1606	0.3232	0.72425	1	0.326	0.0777	0.301	0.60376	0.21
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	347	http://www.broadinstitute.org/gsea/msigdb/cards/DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	-0.29999	-1.1605	0.215	0.72156	1	0.285	0.143	0.249	0.6012	0.206
KRIGE_AMINO_ACID_DEPRIVATION	27	http://www.broadinstitute.org/gsea/msigdb/cards/KRIGE_AMINO_ACID_DEPRIVATION	-0.46432	-1.1576	0.2947	0.72758	1	0.407	0.148	0.348	0.60442	0.21
BAKER_HEMATOPOIESIS_STAT3_TARGETS	16	http://www.broadinstitute.org/gsea/msigdb/cards/BAKER_HEMATOPOIESIS_STAT3_TARGETS	-0.45189	-1.1551	0.2748	0.72962	1	0.375	0.0541	0.355	0.61137	0.212
BHAT_ESR1_TARGETS_VIA_AKT1_UP	269	http://www.broadinstitute.org/gsea/msigdb/cards/BHAT_ESR1_TARGETS_VIA_AKT1_UP	-0.31468	-1.1551	0.1942	0.73265	1	0.353	0.183	0.292	0.61394	0.214
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN	-0.467	-1.1534	0.2977	0.73193	1	0.45	0.114	0.399	0.61416	0.213
NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	139	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	-0.34815	-1.1532	0.2402	0.7298	1	0.381	0.205	0.305	0.61256	0.212
SPIRA_SMOKERS_LUNG_CANCER_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/SPIRA_SMOKERS_LUNG_CANCER_DN	-0.40757	-1.1514	0.2831	0.73218	1	0.35	0.23	0.27	0.61359	0.213
REACTOME_MEIOTIC_RECOMBINATION	59	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MEIOTIC_RECOMBINATION	-0.40656	-1.1503	0.3006	0.73253	1	0.288	0.12	0.254	0.61362	0.211
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN	42	http://www.broadinstitute.org/gsea/msigdb/cards/POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN	-0.32443	-1.1489	0.2587	0.73386	1	0.167	0.0811	0.153	0.61504	0.212
WEBER_METHYLATED_IN_COLON_CANCER	18	http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_IN_COLON_CANCER	-0.45447	-1.1461	0.3051	0.73985	1	0.278	0.0513	0.264	0.62378	0.219
REACTOME_DNA_REPLICATION	181	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPLICATION	-0.3906	-1.1457	0.3426	0.73803	1	0.265	0.0903	0.243	0.62317	0.218
NAKAYAMA_FGF2_TARGETS	28	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAYAMA_FGF2_TARGETS	-0.43883	-1.1422	0.3027	0.74627	1	0.357	0.128	0.312	0.6277	0.221
KEGG_ONE_CARBON_POOL_BY_FOLATE	16	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.45875	-1.1381	0.3166	0.75637	1	0.312	0.0937	0.283	0.63927	0.228
PUJANA_BRCA2_PCC_NETWORK	408	http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_BRCA2_PCC_NETWORK	-0.3908	-1.1377	0.3353	0.75442	1	0.26	0.0793	0.244	0.63821	0.226
REACTOME_TELOMERE_MAINTENANCE	59	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TELOMERE_MAINTENANCE	-0.38908	-1.1368	0.3287	0.75418	1	0.424	0.221	0.331	0.63783	0.226
PUJANA_XPRSS_INT_NETWORK	164	http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_XPRSS_INT_NETWORK	-0.42067	-1.1365	0.3517	0.75223	1	0.299	0.0781	0.278	0.63708	0.226
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	-0.43117	-1.1326	0.2829	0.76167	1	0.368	0.0627	0.346	0.64391	0.229
KORKOLA_TERATOMA	38	http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_TERATOMA	-0.3976	-1.1324	0.2984	0.75938	1	0.263	0.0393	0.253	0.64296	0.228
REACTOME_FANCONI_ANEMIA_PATHWAY	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FANCONI_ANEMIA_PATHWAY	-0.45233	-1.1321	0.3289	0.75738	1	0.333	0.0771	0.308	0.64196	0.227
PIONTEK_PKD1_TARGETS_DN	16	http://www.broadinstitute.org/gsea/msigdb/cards/PIONTEK_PKD1_TARGETS_DN	-0.41537	-1.1304	0.2919	0.75965	1	0.125	0.00765	0.124	0.6447	0.228
JACKSON_DNMT1_TARGETS_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/JACKSON_DNMT1_TARGETS_DN	-0.42279	-1.129	0.2823	0.76122	1	0.409	0.152	0.347	0.64643	0.227
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP	127	http://www.broadinstitute.org/gsea/msigdb/cards/PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP	-0.35752	-1.1281	0.2764	0.76107	1	0.291	0.0655	0.274	0.64678	0.227
LY_AGING_OLD_DN	55	http://www.broadinstitute.org/gsea/msigdb/cards/LY_AGING_OLD_DN	-0.45253	-1.1277	0.3652	0.75933	1	0.309	0.0655	0.29	0.64684	0.227
KEGG_TASTE_TRANSDUCTION	44	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_TASTE_TRANSDUCTION	-0.33967	-1.1275	0.2819	0.75686	1	0.136	0.0734	0.127	0.64434	0.227
CHEN_HOXA5_TARGETS_9HR_DN	37	http://www.broadinstitute.org/gsea/msigdb/cards/CHEN_HOXA5_TARGETS_9HR_DN	-0.42274	-1.1266	0.3209	0.7567	1	0.486	0.225	0.378	0.64331	0.226
GENTILE_UV_HIGH_DOSE_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_HIGH_DOSE_UP	-0.46786	-1.1249	0.336	0.75911	1	0.364	0.13	0.317	0.64633	0.227
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	31	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.37862	-1.1225	0.2621	0.76386	1	0.258	0.0676	0.241	0.65194	0.23
BIOCARTA_ATRBRCA_PATHWAY	20	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ATRBRCA_PATHWAY	-0.46291	-1.121	0.3392	0.76547	1	0.35	0.059	0.33	0.65353	0.231
YANG_BREAST_CANCER_ESR1_BULK_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/YANG_BREAST_CANCER_ESR1_BULK_DN	-0.40131	-1.1201	0.3046	0.76542	1	0.227	0.0174	0.224	0.65157	0.231
REACTOME_MITOTIC_M_M_G1_PHASES	161	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOTIC_M_M_G1_PHASES	-0.38384	-1.12	0.3491	0.7629	1	0.267	0.0903	0.245	0.64968	0.23
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN	295	http://www.broadinstitute.org/gsea/msigdb/cards/SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN	-0.32346	-1.1189	0.2616	0.7635	1	0.308	0.112	0.278	0.65213	0.23
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	23	http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	-0.46998	-1.1175	0.3353	0.76507	1	0.391	0.165	0.327	0.65291	0.23
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	159	http://www.broadinstitute.org/gsea/msigdb/cards/GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-0.29327	-1.1174	0.266	0.76235	1	0.384	0.184	0.315	0.65084	0.229
FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	67	http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	-0.29995	-1.1159	0.2377	0.76413	1	0.179	0.0643	0.168	0.65221	0.229
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	21	http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	-0.42146	-1.114	0.2966	0.76721	1	0.333	0.0635	0.312	0.65552	0.231
MURATA_VIRULENCE_OF_H_PILORI	24	http://www.broadinstitute.org/gsea/msigdb/cards/MURATA_VIRULENCE_OF_H_PILORI	-0.44576	-1.112	0.3208	0.77044	1	0.208	0.044	0.199	0.65805	0.234
MIKKELSEN_IPS_LCP_WITH_H3K4ME3	148	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_IPS_LCP_WITH_H3K4ME3	-0.333	-1.1109	0.3293	0.77116	1	0.351	0.221	0.276	0.65877	0.236
REACTOME_AMINE_DERIVED_HORMONES	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AMINE_DERIVED_HORMONES	-0.4833	-1.1108	0.3359	0.76877	1	0.6	0.392	0.365	0.65635	0.232
REACTOME_CELL_CYCLE	372	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE	-0.34813	-1.1099	0.3504	0.76892	1	0.247	0.0993	0.227	0.65672	0.234
GOLDRATH_ANTIGEN_RESPONSE	329	http://www.broadinstitute.org/gsea/msigdb/cards/GOLDRATH_ANTIGEN_RESPONSE	-0.34625	-1.1098	0.324	0.76649	1	0.243	0.0887	0.225	0.65514	0.232
PUJANA_BRCA_CENTERED_NETWORK	117	http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_BRCA_CENTERED_NETWORK	-0.4177	-1.1094	0.3795	0.76497	1	0.299	0.0781	0.277	0.65524	0.228
PRAMOONJAGO_SOX4_TARGETS_DN	49	http://www.broadinstitute.org/gsea/msigdb/cards/PRAMOONJAGO_SOX4_TARGETS_DN	-0.35439	-1.1093	0.3186	0.76247	1	0.204	0.0696	0.19	0.65373	0.227
MOREIRA_RESPONSE_TO_TSA_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/MOREIRA_RESPONSE_TO_TSA_DN	-0.4039	-1.1088	0.3092	0.76124	1	0.278	0.0843	0.255	0.65297	0.225
WEIGEL_OXIDATIVE_STRESS_RESPONSE	33	http://www.broadinstitute.org/gsea/msigdb/cards/WEIGEL_OXIDATIVE_STRESS_RESPONSE	-0.36739	-1.1079	0.3167	0.76109	1	0.212	0.0571	0.2	0.65373	0.223
CAFFAREL_RESPONSE_TO_THC_DN	27	http://www.broadinstitute.org/gsea/msigdb/cards/CAFFAREL_RESPONSE_TO_THC_DN	-0.43486	-1.107	0.3398	0.76107	1	0.444	0.136	0.385	0.65333	0.222
SCIBETTA_KDM5B_TARGETS_DN	77	http://www.broadinstitute.org/gsea/msigdb/cards/SCIBETTA_KDM5B_TARGETS_DN	-0.40256	-1.1059	0.3528	0.76174	1	0.312	0.0694	0.291	0.6542	0.223
REACTOME_CHROMOSOME_MAINTENANCE	100	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CHROMOSOME_MAINTENANCE	-0.35817	-1.1056	0.3495	0.75991	1	0.25	0.095	0.227	0.65309	0.217
KIM_ALL_DISORDERS_CALB1_CORR_DN	34	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_ALL_DISORDERS_CALB1_CORR_DN	-0.37046	-1.1056	0.2883	0.75724	1	0.324	0.23	0.249	0.65079	0.215
WELCSH_BRCA1_TARGETS_DN	136	http://www.broadinstitute.org/gsea/msigdb/cards/WELCSH_BRCA1_TARGETS_DN	-0.29667	-1.1018	0.3048	0.76599	1	0.382	0.226	0.298	0.65865	0.228
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	457	http://www.broadinstitute.org/gsea/msigdb/cards/SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	-0.26759	-1.1012	0.3109	0.76532	1	0.234	0.124	0.21	0.65992	0.224
ROVERSI_GLIOMA_COPY_NUMBER_UP	93	http://www.broadinstitute.org/gsea/msigdb/cards/ROVERSI_GLIOMA_COPY_NUMBER_UP	-0.31731	-1.1007	0.334	0.76399	1	0.538	0.299	0.379	0.65869	0.219
RHODES_CANCER_META_SIGNATURE	63	http://www.broadinstitute.org/gsea/msigdb/cards/RHODES_CANCER_META_SIGNATURE	-0.41707	-1.0991	0.4	0.76602	1	0.19	0.0541	0.181	0.66186	0.225
REACTOME_CELL_CYCLE_MITOTIC	298	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_MITOTIC	-0.35879	-1.099	0.3649	0.7638	1	0.245	0.093	0.225	0.65956	0.217
WEST_ADRENOCORTICAL_TUMOR_UP	281	http://www.broadinstitute.org/gsea/msigdb/cards/WEST_ADRENOCORTICAL_TUMOR_UP	-0.36574	-1.0989	0.3666	0.76151	1	0.235	0.0891	0.217	0.65732	0.216
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	33	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.33417	-1.0988	0.2945	0.75918	1	0.212	0.0834	0.195	0.65505	0.215
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	-0.41507	-1.0979	0.3426	0.75928	1	0.562	0.209	0.445	0.65437	0.215
YIH_RESPONSE_TO_ARSENITE_C3	34	http://www.broadinstitute.org/gsea/msigdb/cards/YIH_RESPONSE_TO_ARSENITE_C3	-0.37808	-1.0968	0.3467	0.75986	1	0.324	0.0934	0.294	0.65611	0.215
SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY	30	http://www.broadinstitute.org/gsea/msigdb/cards/SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY	-0.37076	-1.0961	0.371	0.75937	1	0.433	0.177	0.357	0.65638	0.215
GAL_LEUKEMIC_STEM_CELL_DN	237	http://www.broadinstitute.org/gsea/msigdb/cards/GAL_LEUKEMIC_STEM_CELL_DN	-0.33966	-1.0949	0.3282	0.7604	1	0.266	0.0978	0.243	0.65809	0.215
OUYANG_PROSTATE_CANCER_MARKERS	19	http://www.broadinstitute.org/gsea/msigdb/cards/OUYANG_PROSTATE_CANCER_MARKERS	-0.42103	-1.0935	0.3288	0.76192	1	0.263	0.0718	0.245	0.66074	0.216
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	-0.40368	-1.0933	0.3361	0.75983	1	0.348	0.137	0.301	0.65903	0.214
VANTVEER_BREAST_CANCER_POOR_PROGNOSIS	48	http://www.broadinstitute.org/gsea/msigdb/cards/VANTVEER_BREAST_CANCER_POOR_PROGNOSIS	-0.42771	-1.0932	0.3373	0.75774	1	0.333	0.106	0.299	0.65721	0.214
PEDRIOLI_MIR31_TARGETS_UP	189	http://www.broadinstitute.org/gsea/msigdb/cards/PEDRIOLI_MIR31_TARGETS_UP	-0.28786	-1.0917	0.2778	0.75955	1	0.328	0.176	0.273	0.65875	0.213
VIETOR_IFRD1_TARGETS	21	http://www.broadinstitute.org/gsea/msigdb/cards/VIETOR_IFRD1_TARGETS	-0.41677	-1.091	0.3313	0.75888	1	0.333	0.0831	0.306	0.65874	0.213
MUELLER_METHYLATED_IN_GLIOBLASTOMA	38	http://www.broadinstitute.org/gsea/msigdb/cards/MUELLER_METHYLATED_IN_GLIOBLASTOMA	-0.41814	-1.0889	0.3589	0.76263	1	0.342	0.129	0.298	0.66346	0.214
CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	23	http://www.broadinstitute.org/gsea/msigdb/cards/CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	-0.42455	-1.0884	0.3612	0.76179	1	0.348	0.0716	0.323	0.66271	0.214
TOMIDA_METASTASIS_UP	24	http://www.broadinstitute.org/gsea/msigdb/cards/TOMIDA_METASTASIS_UP	-0.37521	-1.0858	0.3781	0.76664	1	0.125	0.00755	0.124	0.66884	0.221
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	35	http://www.broadinstitute.org/gsea/msigdb/cards/HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	-0.35027	-1.0845	0.3063	0.76797	1	0.4	0.139	0.345	0.6694	0.221
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	47	http://www.broadinstitute.org/gsea/msigdb/cards/CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	-0.33488	-1.0829	0.3347	0.76752	1	0.277	0.148	0.236	0.66845	0.221
WHITFIELD_CELL_CYCLE_G1_S	130	http://www.broadinstitute.org/gsea/msigdb/cards/WHITFIELD_CELL_CYCLE_G1_S	-0.35169	-1.0829	0.3813	0.76998	1	0.231	0.0692	0.216	0.67065	0.223
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN	-0.38223	-1.0809	0.3478	0.77082	1	0.545	0.233	0.419	0.67126	0.223
PID_RHODOPSIN_PATHWAY	24	http://www.broadinstitute.org/gsea/msigdb/cards/PID_RHODOPSIN_PATHWAY	-0.35327	-1.0805	0.3393	0.76944	1	0.5	0.359	0.321	0.67072	0.222
PID_P73PATHWAY	76	http://www.broadinstitute.org/gsea/msigdb/cards/PID_P73PATHWAY	-0.32815	-1.0791	0.3359	0.77084	1	0.263	0.102	0.237	0.6709	0.225
REACTOME_AMYLOIDS	56	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AMYLOIDS	-0.40151	-1.0788	0.3653	0.76928	1	0.464	0.255	0.347	0.66942	0.223
LIAO_HAVE_SOX4_BINDING_SITES	40	http://www.broadinstitute.org/gsea/msigdb/cards/LIAO_HAVE_SOX4_BINDING_SITES	-0.34424	-1.0776	0.3213	0.77043	1	0.35	0.0896	0.319	0.6724	0.223
REACTOME_PACKAGING_OF_TELOMERE_ENDS	33	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PACKAGING_OF_TELOMERE_ENDS	-0.42815	-1.0772	0.416	0.76921	1	0.424	0.208	0.336	0.67024	0.221
LI_WILMS_TUMOR	24	http://www.broadinstitute.org/gsea/msigdb/cards/LI_WILMS_TUMOR	-0.41117	-1.0763	0.3602	0.76917	1	0.417	0.0819	0.383	0.67368	0.221
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	159	http://www.broadinstitute.org/gsea/msigdb/cards/CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	-0.34242	-1.0755	0.3347	0.76884	1	0.22	0.0557	0.21	0.67179	0.22
MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	75	http://www.broadinstitute.org/gsea/msigdb/cards/MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	-0.34761	-1.0752	0.3468	0.76721	1	0.213	0.0571	0.202	0.67007	0.217
GRADE_COLON_VS_RECTAL_CANCER_DN	49	http://www.broadinstitute.org/gsea/msigdb/cards/GRADE_COLON_VS_RECTAL_CANCER_DN	-0.29881	-1.0706	0.3161	0.778	1	0.265	0.112	0.236	0.68112	0.225
SMID_BREAST_CANCER_ERBB2_UP	139	http://www.broadinstitute.org/gsea/msigdb/cards/SMID_BREAST_CANCER_ERBB2_UP	-0.30315	-1.0702	0.3195	0.77677	1	0.353	0.182	0.29	0.68103	0.224
BENPORATH_ES_1	356	http://www.broadinstitute.org/gsea/msigdb/cards/BENPORATH_ES_1	-0.3385	-1.0696	0.3673	0.77612	1	0.278	0.0994	0.255	0.68108	0.224
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	47	http://www.broadinstitute.org/gsea/msigdb/cards/HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	-0.32314	-1.0681	0.3624	0.77803	1	0.319	0.139	0.275	0.68539	0.226
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	206	http://www.broadinstitute.org/gsea/msigdb/cards/BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	-0.29046	-1.0611	0.3445	0.79592	1	0.35	0.178	0.29	0.70128	0.243
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	112	http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	-0.35187	-1.0609	0.3709	0.79387	1	0.375	0.154	0.319	0.6992	0.24
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	-0.37303	-1.0605	0.4074	0.7927	1	0.647	0.343	0.425	0.69984	0.237
MUELLER_PLURINET	282	http://www.broadinstitute.org/gsea/msigdb/cards/MUELLER_PLURINET	-0.3232	-1.0598	0.3984	0.79222	1	0.27	0.139	0.235	0.69819	0.236
NIKOLSKY_BREAST_CANCER_7P22_AMPLICON	34	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_7P22_AMPLICON	-0.39549	-1.0584	0.428	0.79379	1	0.5	0.268	0.367	0.7	0.238
LU_EZH2_TARGETS_UP	250	http://www.broadinstitute.org/gsea/msigdb/cards/LU_EZH2_TARGETS_UP	-0.30824	-1.0577	0.3705	0.79338	1	0.388	0.216	0.308	0.6996	0.238
MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	33	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	-0.36845	-1.0565	0.3815	0.79431	1	0.152	0.122	0.133	0.70188	0.24
PID_ARF_3PATHWAY	19	http://www.broadinstitute.org/gsea/msigdb/cards/PID_ARF_3PATHWAY	-0.37477	-1.056	0.4008	0.79312	1	0.316	0.0914	0.287	0.69998	0.236
BORLAK_LIVER_CANCER_EGF_UP	54	http://www.broadinstitute.org/gsea/msigdb/cards/BORLAK_LIVER_CANCER_EGF_UP	-0.35491	-1.0541	0.3574	0.79629	1	0.259	0.0926	0.236	0.70372	0.24
GHO_ATF5_TARGETS_DN	16	http://www.broadinstitute.org/gsea/msigdb/cards/GHO_ATF5_TARGETS_DN	-0.42911	-1.0533	0.4049	0.79623	1	0.188	0.0137	0.185	0.70402	0.24
MODY_HIPPOCAMPUS_PRENATAL	37	http://www.broadinstitute.org/gsea/msigdb/cards/MODY_HIPPOCAMPUS_PRENATAL	-0.36208	-1.0528	0.3975	0.79523	1	0.189	0.0601	0.178	0.70407	0.239
SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP	82	http://www.broadinstitute.org/gsea/msigdb/cards/SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP	-0.38524	-1.0527	0.4338	0.79302	1	0.317	0.158	0.268	0.70193	0.238
REACTOME_OLFACTORY_SIGNALING_PATHWAY	74	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_OLFACTORY_SIGNALING_PATHWAY	-0.31761	-1.0517	0.4274	0.79351	1	0.351	0.412	0.207	0.70304	0.237
