GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	446	http://www.broadinstitute.org/gsea/msigdb/cards/ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	-0.21163	-1.0112	0.473	0.72977	1	0.312	0.283	0.227	0.69594	0.124
VANHARANTA_UTERINE_FIBROID_UP	44	http://www.broadinstitute.org/gsea/msigdb/cards/VANHARANTA_UTERINE_FIBROID_UP	-0.34246	-1.0112	0.4514	0.73018	1	0.273	0.179	0.224	0.6965	0.124
ONDER_CDH1_TARGETS_2_UP	247	http://www.broadinstitute.org/gsea/msigdb/cards/ONDER_CDH1_TARGETS_2_UP	-0.35273	-1.0111	0.4765	0.72941	1	0.32	0.19	0.262	0.69622	0.124
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	421	http://www.broadinstitute.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	-0.20977	-1.011	0.4794	0.72899	1	0.28	0.241	0.216	0.69601	0.124
FOSTER_TOLERANT_MACROPHAGE_DN	395	http://www.broadinstitute.org/gsea/msigdb/cards/FOSTER_TOLERANT_MACROPHAGE_DN	-0.28032	-1.0103	0.4551	0.73014	1	0.294	0.227	0.231	0.69711	0.124
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	-0.34828	-1.0098	0.4394	0.73054	1	0.667	0.462	0.359	0.69703	0.124
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	35	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	-0.29047	-1.0097	0.4316	0.73038	1	0.543	0.39	0.331	0.69703	0.124
PID_HEDGEHOG_2PATHWAY	22	http://www.broadinstitute.org/gsea/msigdb/cards/PID_HEDGEHOG_2PATHWAY	-0.30078	-1.0092	0.4158	0.73076	1	0.682	0.47	0.362	0.69822	0.124
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	32	http://www.broadinstitute.org/gsea/msigdb/cards/OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	-0.30579	-1.0092	0.4127	0.73028	1	0.375	0.302	0.262	0.69766	0.124
NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON	20	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON	-0.30506	-1.0089	0.4275	0.73046	1	0.4	0.37	0.252	0.69784	0.124
MANALO_HYPOXIA_UP	204	http://www.broadinstitute.org/gsea/msigdb/cards/MANALO_HYPOXIA_UP	-0.24793	-1.0088	0.4035	0.73017	1	0.26	0.192	0.212	0.69763	0.124
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP	39	http://www.broadinstitute.org/gsea/msigdb/cards/SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP	-0.28417	-1.0074	0.4288	0.73287	1	0.462	0.361	0.296	0.69986	0.126
RIZKI_TUMOR_INVASIVENESS_2D_UP	68	http://www.broadinstitute.org/gsea/msigdb/cards/RIZKI_TUMOR_INVASIVENESS_2D_UP	-0.19143	-1.0073	0.4318	0.73249	1	0.206	0.22	0.161	0.69931	0.124
BROWNE_HCMV_INFECTION_18HR_DN	172	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_18HR_DN	-0.23376	-1.0071	0.4576	0.7324	1	0.43	0.366	0.275	0.69875	0.124
ZEMBUTSU_SENSITIVITY_TO_CYCLOPHOSPHAMIDE	17	http://www.broadinstitute.org/gsea/msigdb/cards/ZEMBUTSU_SENSITIVITY_TO_CYCLOPHOSPHAMIDE	-0.33264	-1.0069	0.4239	0.73234	1	0.294	0.168	0.245	0.69962	0.124
KEGG_GAP_JUNCTION	87	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GAP_JUNCTION	-0.24845	-1.0063	0.4272	0.73315	1	0.448	0.377	0.28	0.70153	0.124
WOO_LIVER_CANCER_RECURRENCE_DN	79	http://www.broadinstitute.org/gsea/msigdb/cards/WOO_LIVER_CANCER_RECURRENCE_DN	-0.23614	-1.0061	0.4833	0.73307	1	0.392	0.357	0.253	0.70149	0.124
KONDO_EZH2_TARGETS	227	http://www.broadinstitute.org/gsea/msigdb/cards/KONDO_EZH2_TARGETS	-0.26509	-1.0056	0.4536	0.73307	1	0.256	0.204	0.205	0.70169	0.124
PASINI_SUZ12_TARGETS_UP	107	http://www.broadinstitute.org/gsea/msigdb/cards/PASINI_SUZ12_TARGETS_UP	-0.21188	-1.0056	0.4324	0.73364	1	0.383	0.314	0.264	0.70224	0.124
DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP	138	http://www.broadinstitute.org/gsea/msigdb/cards/DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP	-0.20691	-1.0053	0.4624	0.73314	1	0.348	0.324	0.236	0.70152	0.126
ABE_INNER_EAR	47	http://www.broadinstitute.org/gsea/msigdb/cards/ABE_INNER_EAR	-0.25946	-1.0053	0.4163	0.73258	1	0.298	0.219	0.233	0.70097	0.124
BOYLAN_MULTIPLE_MYELOMA_PCA3_UP	74	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_PCA3_UP	-0.25316	-1.0053	0.4335	0.73211	1	0.189	0.107	0.169	0.70042	0.124
YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	78	http://www.broadinstitute.org/gsea/msigdb/cards/YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	-0.24565	-1.0048	0.4841	0.7321	1	0.346	0.232	0.267	0.70051	0.126
YE_METASTATIC_LIVER_CANCER	26	http://www.broadinstitute.org/gsea/msigdb/cards/YE_METASTATIC_LIVER_CANCER	-0.31324	-1.0048	0.4794	0.7326	1	0.346	0.168	0.288	0.70069	0.126
LEIN_MEDULLA_MARKERS	79	http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_MEDULLA_MARKERS	-0.20973	-1.0047	0.4387	0.73179	1	0.405	0.371	0.256	0.70078	0.124
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	151	http://www.broadinstitute.org/gsea/msigdb/cards/RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	-0.23728	-1.0044	0.4394	0.73192	1	0.232	0.198	0.187	0.70023	0.126
VERNELL_RETINOBLASTOMA_PATHWAY_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/VERNELL_RETINOBLASTOMA_PATHWAY_DN	-0.29217	-1.0037	0.4571	0.73282	1	0.409	0.236	0.313	0.70112	0.124
ROESSLER_LIVER_CANCER_METASTASIS_UP	102	http://www.broadinstitute.org/gsea/msigdb/cards/ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.18281	-1.0036	0.463	0.73256	1	0.373	0.331	0.25	0.70057	0.123
CHEBOTAEV_GR_TARGETS_UP	72	http://www.broadinstitute.org/gsea/msigdb/cards/CHEBOTAEV_GR_TARGETS_UP	-0.27661	-1.003	0.459	0.73324	1	0.361	0.254	0.27	0.70107	0.126
SCHRAETS_MLL_TARGETS_UP	35	http://www.broadinstitute.org/gsea/msigdb/cards/SCHRAETS_MLL_TARGETS_UP	-0.33575	-1.0029	0.505	0.73296	1	0.286	0.143	0.245	0.70072	0.126
WARTERS_IR_RESPONSE_5GY	44	http://www.broadinstitute.org/gsea/msigdb/cards/WARTERS_IR_RESPONSE_5GY	-0.25576	-1.0028	0.4716	0.73254	1	0.523	0.424	0.301	0.70047	0.123
QI_PLASMACYTOMA_DN	96	http://www.broadinstitute.org/gsea/msigdb/cards/QI_PLASMACYTOMA_DN	-0.2574	-1.0027	0.4609	0.73238	1	0.354	0.292	0.252	0.70085	0.123
KEGG_OLFACTORY_TRANSDUCTION	336	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_OLFACTORY_TRANSDUCTION	-0.36647	-1.002	0.4951	0.73322	1	0.292	0.16	0.248	0.70194	0.124
DORSEY_GAB2_TARGETS	31	http://www.broadinstitute.org/gsea/msigdb/cards/DORSEY_GAB2_TARGETS	-0.35392	-1.0014	0.453	0.73424	1	0.355	0.179	0.292	0.70249	0.126
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	182	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.19277	-1.001	0.4544	0.73438	1	0.429	0.356	0.278	0.70292	0.126
RIZKI_TUMOR_INVASIVENESS_3D_UP	199	http://www.broadinstitute.org/gsea/msigdb/cards/RIZKI_TUMOR_INVASIVENESS_3D_UP	-0.21377	-1.0004	0.45	0.73538	1	0.236	0.201	0.19	0.70479	0.124
SHI_SPARC_TARGETS_UP	24	http://www.broadinstitute.org/gsea/msigdb/cards/SHI_SPARC_TARGETS_UP	-0.37424	-0.99954	0.4455	0.73667	1	0.5	0.242	0.379	0.70473	0.126
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	37	http://www.broadinstitute.org/gsea/msigdb/cards/GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	-0.32464	-0.99933	0.4314	0.73663	1	0.432	0.271	0.316	0.70455	0.126
COATES_MACROPHAGE_M1_VS_M2_DN	74	http://www.broadinstitute.org/gsea/msigdb/cards/COATES_MACROPHAGE_M1_VS_M2_DN	-0.21544	-0.99901	0.4592	0.73674	1	0.176	0.179	0.145	0.70406	0.126
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	-0.33076	-0.99807	0.4594	0.73836	1	0.409	0.276	0.297	0.70553	0.127
REACTOME_SMOOTH_MUSCLE_CONTRACTION	24	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SMOOTH_MUSCLE_CONTRACTION	-0.38384	-0.998	0.4512	0.73793	1	0.292	0.0919	0.265	0.70498	0.124
MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	60	http://www.broadinstitute.org/gsea/msigdb/cards/MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	-0.27468	-0.99791	0.4591	0.73758	1	0.4	0.295	0.283	0.70462	0.124
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	165	http://www.broadinstitute.org/gsea/msigdb/cards/CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	-0.2667	-0.99763	0.4398	0.73762	1	0.182	0.123	0.16	0.70572	0.124
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	325	http://www.broadinstitute.org/gsea/msigdb/cards/RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	-0.22498	-0.99749	0.4483	0.73737	1	0.271	0.242	0.208	0.70517	0.124
PID_CDC42_REG_PATHWAY	30	http://www.broadinstitute.org/gsea/msigdb/cards/PID_CDC42_REG_PATHWAY	-0.28264	-0.99748	0.4329	0.73683	1	0.367	0.26	0.272	0.70463	0.124
HAHTOLA_SEZARY_SYNDROM_DN	37	http://www.broadinstitute.org/gsea/msigdb/cards/HAHTOLA_SEZARY_SYNDROM_DN	-0.30443	-0.99654	0.4883	0.73842	1	0.243	0.135	0.211	0.70513	0.124
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	63	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	-0.26842	-0.99538	0.4637	0.7405	1	0.317	0.275	0.231	0.70782	0.124
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN	26	http://www.broadinstitute.org/gsea/msigdb/cards/PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN	-0.31789	-0.99518	0.4933	0.74039	1	0.615	0.467	0.328	0.70728	0.124
FIGUEROA_AML_METHYLATION_CLUSTER_6_DN	34	http://www.broadinstitute.org/gsea/msigdb/cards/FIGUEROA_AML_METHYLATION_CLUSTER_6_DN	-0.31014	-0.99365	0.457	0.74335	1	0.294	0.16	0.247	0.70928	0.127
ROZANOV_MMP14_TARGETS_DN	32	http://www.broadinstitute.org/gsea/msigdb/cards/ROZANOV_MMP14_TARGETS_DN	-0.31017	-0.99358	0.475	0.74293	1	0.656	0.461	0.354	0.7091	0.124
KEGG_PRION_DISEASES	35	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PRION_DISEASES	-0.28131	-0.9932	0.4579	0.74323	1	0.2	0.127	0.175	0.70902	0.126
LIU_CMYB_TARGETS_UP	157	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_CMYB_TARGETS_UP	-0.21146	-0.99316	0.4737	0.74279	1	0.28	0.235	0.216	0.70847	0.124
BURTON_ADIPOGENESIS_9	92	http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_9	-0.3365	-0.99299	0.4951	0.74261	1	0.293	0.18	0.241	0.70793	0.124
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	133	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	-0.19508	-0.99285	0.4534	0.74238	1	0.444	0.356	0.287	0.70871	0.124
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	105	http://www.broadinstitute.org/gsea/msigdb/cards/PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	-0.23498	-0.99208	0.5119	0.74355	1	0.39	0.32	0.267	0.71055	0.124
MOREIRA_RESPONSE_TO_TSA_UP	28	http://www.broadinstitute.org/gsea/msigdb/cards/MOREIRA_RESPONSE_TO_TSA_UP	-0.30516	-0.99135	0.4874	0.74464	1	0.393	0.399	0.236	0.7108	0.125
SENESE_HDAC2_TARGETS_UP	111	http://www.broadinstitute.org/gsea/msigdb/cards/SENESE_HDAC2_TARGETS_UP	-0.30604	-0.99095	0.4898	0.74495	1	0.261	0.192	0.212	0.71246	0.127
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	180	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	-0.3006	-0.99093	0.4785	0.74442	1	0.272	0.172	0.227	0.71192	0.127
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	26	http://www.broadinstitute.org/gsea/msigdb/cards/HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	-0.25669	-0.99087	0.5058	0.74397	1	0.154	0.112	0.137	0.71138	0.126
KIM_WT1_TARGETS_12HR_UP	157	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_WT1_TARGETS_12HR_UP	-0.2362	-0.9899	0.5129	0.74554	1	0.312	0.287	0.224	0.71308	0.127
LEE_INTRATHYMIC_T_PROGENITOR	21	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_INTRATHYMIC_T_PROGENITOR	-0.34233	-0.98964	0.5	0.74557	1	0.286	0.238	0.218	0.71326	0.126
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	360	http://www.broadinstitute.org/gsea/msigdb/cards/LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	-0.20211	-0.98951	0.4698	0.74529	1	0.319	0.309	0.224	0.71272	0.126
KARAKAS_TGFB1_SIGNALING	17	http://www.broadinstitute.org/gsea/msigdb/cards/KARAKAS_TGFB1_SIGNALING	-0.40341	-0.98947	0.5248	0.74478	1	0.294	0.114	0.261	0.71218	0.124
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP	42	http://www.broadinstitute.org/gsea/msigdb/cards/POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP	-0.25605	-0.98935	0.4481	0.74451	1	0.405	0.347	0.265	0.71282	0.124
KAMMINGA_SENESCENCE	37	http://www.broadinstitute.org/gsea/msigdb/cards/KAMMINGA_SENESCENCE	-0.2221	-0.98925	0.4566	0.74417	1	0.0811	0.0573	0.0765	0.71267	0.124
FINAK_BREAST_CANCER_SDPP_SIGNATURE	23	http://www.broadinstitute.org/gsea/msigdb/cards/FINAK_BREAST_CANCER_SDPP_SIGNATURE	-0.34212	-0.98903	0.4806	0.7441	1	0.565	0.261	0.418	0.71284	0.124
STOSSI_RESPONSE_TO_ESTRADIOL	46	http://www.broadinstitute.org/gsea/msigdb/cards/STOSSI_RESPONSE_TO_ESTRADIOL	-0.29041	-0.98891	0.468	0.74382	1	0.239	0.157	0.202	0.7123	0.124
KEGG_ENDOCYTOSIS	174	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ENDOCYTOSIS	-0.20234	-0.98811	0.4727	0.74511	1	0.448	0.408	0.267	0.71251	0.124
PID_S1P_S1P1_PATHWAY	21	http://www.broadinstitute.org/gsea/msigdb/cards/PID_S1P_S1P1_PATHWAY	-0.27892	-0.98804	0.499	0.74471	1	0.238	0.164	0.199	0.71232	0.124
MORI_IMMATURE_B_LYMPHOCYTE_UP	50	http://www.broadinstitute.org/gsea/msigdb/cards/MORI_IMMATURE_B_LYMPHOCYTE_UP	-0.25756	-0.98795	0.4882	0.74437	1	0.26	0.19	0.211	0.71178	0.124
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	40	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	-0.28179	-0.98789	0.4723	0.74395	1	0.3	0.26	0.222	0.71125	0.124
ONDER_CDH1_SIGNALING_VIA_CTNNB1	78	http://www.broadinstitute.org/gsea/msigdb/cards/ONDER_CDH1_SIGNALING_VIA_CTNNB1	-0.35452	-0.98767	0.502	0.74388	1	0.269	0.142	0.232	0.71115	0.124
ZHAN_MULTIPLE_MYELOMA_CD2_DN	46	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_CD2_DN	-0.24995	-0.98749	0.4862	0.74372	1	0.5	0.432	0.285	0.7107	0.124
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	55	http://www.broadinstitute.org/gsea/msigdb/cards/BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	-0.25515	-0.98745	0.4648	0.74325	1	0.345	0.28	0.249	0.71017	0.124
FERRARI_RESPONSE_TO_FENRETINIDE_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/FERRARI_RESPONSE_TO_FENRETINIDE_UP	-0.41945	-0.98741	0.4652	0.74276	1	0.364	0.162	0.305	0.70963	0.123
BRUNO_HEMATOPOIESIS	64	http://www.broadinstitute.org/gsea/msigdb/cards/BRUNO_HEMATOPOIESIS	-0.27377	-0.98702	0.473	0.74309	1	0.312	0.264	0.231	0.70971	0.124
BILBAN_B_CLL_LPL_DN	39	http://www.broadinstitute.org/gsea/msigdb/cards/BILBAN_B_CLL_LPL_DN	-0.37675	-0.98643	0.4771	0.74395	1	0.256	0.0835	0.235	0.7121	0.123
MEDINA_SMARCA4_TARGETS	40	http://www.broadinstitute.org/gsea/msigdb/cards/MEDINA_SMARCA4_TARGETS	-0.25969	-0.9864	0.4557	0.74345	1	0.4	0.308	0.277	0.71167	0.123
BIOCARTA_RELA_PATHWAY	16	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_RELA_PATHWAY	-0.29514	-0.98578	0.4307	0.74433	1	0.438	0.398	0.264	0.71332	0.124
WANG_CISPLATIN_RESPONSE_AND_XPC_UP	196	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_CISPLATIN_RESPONSE_AND_XPC_UP	-0.21948	-0.98505	0.4646	0.74542	1	0.291	0.265	0.215	0.71577	0.126
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	53	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	-0.28562	-0.98496	0.4719	0.74505	1	0.151	0.0903	0.138	0.71524	0.124
REACTOME_NCAM1_INTERACTIONS	39	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NCAM1_INTERACTIONS	-0.30444	-0.98483	0.4429	0.74482	1	0.667	0.436	0.377	0.7147	0.124
YIH_RESPONSE_TO_ARSENITE_C2	18	http://www.broadinstitute.org/gsea/msigdb/cards/YIH_RESPONSE_TO_ARSENITE_C2	-0.3879	-0.9844	0.5248	0.74522	1	0.222	0.114	0.197	0.71508	0.126
PID_TRAIL_PATHWAY	28	http://www.broadinstitute.org/gsea/msigdb/cards/PID_TRAIL_PATHWAY	-0.3019	-0.98355	0.507	0.74658	1	0.107	0.0478	0.102	0.71567	0.126
NIELSEN_SYNOVIAL_SARCOMA_DN	19	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_SYNOVIAL_SARCOMA_DN	-0.37542	-0.98348	0.4759	0.74618	1	0.316	0.182	0.259	0.71539	0.126
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_UP	30	http://www.broadinstitute.org/gsea/msigdb/cards/RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_UP	-0.2982	-0.98327	0.499	0.74606	1	0.2	0.145	0.171	0.71577	0.126
REACTOME_GABA_RECEPTOR_ACTIVATION	51	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GABA_RECEPTOR_ACTIVATION	-0.25387	-0.98278	0.5143	0.74664	1	0.431	0.351	0.281	0.71644	0.126
PETROVA_PROX1_TARGETS_DN	63	http://www.broadinstitute.org/gsea/msigdb/cards/PETROVA_PROX1_TARGETS_DN	-0.34595	-0.98041	0.4862	0.75136	1	0.302	0.162	0.253	0.72047	0.127
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	137	http://www.broadinstitute.org/gsea/msigdb/cards/CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	-0.2617	-0.98029	0.4743	0.75107	1	0.394	0.329	0.266	0.71993	0.126
BIOCARTA_PPARA_PATHWAY	57	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_PPARA_PATHWAY	-0.26044	-0.9802	0.5341	0.75071	1	0.14	0.115	0.124	0.71954	0.126
REACTOME_GAP_JUNCTION_TRAFFICKING	25	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GAP_JUNCTION_TRAFFICKING	-0.2937	-0.97875	0.5019	0.75348	1	0.6	0.429	0.343	0.72492	0.127
PID_CXCR4_PATHWAY	102	http://www.broadinstitute.org/gsea/msigdb/cards/PID_CXCR4_PATHWAY	-0.25531	-0.97818	0.4794	0.75415	1	0.167	0.133	0.145	0.72525	0.127
REACTOME_PLATELET_SENSITIZATION_BY_LDL	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_SENSITIZATION_BY_LDL	-0.33846	-0.97807	0.4611	0.75384	1	0.312	0.133	0.271	0.72471	0.127
SWEET_KRAS_TARGETS_UP	79	http://www.broadinstitute.org/gsea/msigdb/cards/SWEET_KRAS_TARGETS_UP	-0.30795	-0.97784	0.4696	0.75379	1	0.304	0.159	0.256	0.72473	0.127
WENG_POR_TARGETS_LIVER_DN	19	http://www.broadinstitute.org/gsea/msigdb/cards/WENG_POR_TARGETS_LIVER_DN	-0.32649	-0.97763	0.498	0.75371	1	0.211	0.133	0.183	0.72449	0.127
PROVENZANI_METASTASIS_DN	131	http://www.broadinstitute.org/gsea/msigdb/cards/PROVENZANI_METASTASIS_DN	-0.21966	-0.97731	0.4668	0.75391	1	0.305	0.263	0.226	0.72396	0.127
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	395	http://www.broadinstitute.org/gsea/msigdb/cards/REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	-0.30897	-0.97711	0.5262	0.75383	1	0.385	0.295	0.276	0.7239	0.127
BIOCARTA_IL22BP_PATHWAY	15	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IL22BP_PATHWAY	-0.28122	-0.97705	0.4679	0.75339	1	0.333	0.219	0.261	0.72336	0.127
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	259	http://www.broadinstitute.org/gsea/msigdb/cards/HUTTMANN_B_CLL_POOR_SURVIVAL_UP	-0.19423	-0.97665	0.502	0.75375	1	0.498	0.383	0.311	0.72413	0.127
WNT_SIGNALING	88	http://www.broadinstitute.org/gsea/msigdb/cards/WNT_SIGNALING	-0.22525	-0.97657	0.4949	0.75338	1	0.409	0.322	0.278	0.72474	0.127
DOANE_RESPONSE_TO_ANDROGEN_DN	232	http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_RESPONSE_TO_ANDROGEN_DN	-0.2315	-0.97652	0.501	0.75294	1	0.224	0.198	0.181	0.72421	0.127
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	15	http://www.broadinstitute.org/gsea/msigdb/cards/RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	-0.31807	-0.97592	0.4848	0.75375	1	0.467	0.329	0.313	0.72399	0.127
KEGG_NOTCH_SIGNALING_PATHWAY	47	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_NOTCH_SIGNALING_PATHWAY	-0.19898	-0.97553	0.4419	0.75407	1	0.511	0.421	0.296	0.72412	0.127
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	23	http://www.broadinstitute.org/gsea/msigdb/cards/BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	-0.25346	-0.97523	0.4932	0.75412	1	0.609	0.398	0.367	0.72402	0.127
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN	210	http://www.broadinstitute.org/gsea/msigdb/cards/MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN	-0.31059	-0.97434	0.4939	0.75555	1	0.305	0.189	0.249	0.727	0.129
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	25	http://www.broadinstitute.org/gsea/msigdb/cards/HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	-0.35263	-0.97332	0.5135	0.75725	1	0.2	0.13	0.174	0.72934	0.129
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP	128	http://www.broadinstitute.org/gsea/msigdb/cards/PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP	-0.23526	-0.97318	0.5031	0.75701	1	0.375	0.31	0.26	0.72881	0.127
DER_IFN_BETA_RESPONSE_UP	99	http://www.broadinstitute.org/gsea/msigdb/cards/DER_IFN_BETA_RESPONSE_UP	-0.31675	-0.97164	0.4722	0.75981	1	0.212	0.138	0.184	0.73118	0.129
MARCHINI_TRABECTEDIN_RESISTANCE_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/MARCHINI_TRABECTEDIN_RESISTANCE_UP	-0.32914	-0.97103	0.4858	0.76061	1	0.25	0.131	0.217	0.73222	0.129
SASSON_RESPONSE_TO_GONADOTROPHINS_DN	87	http://www.broadinstitute.org/gsea/msigdb/cards/SASSON_RESPONSE_TO_GONADOTROPHINS_DN	-0.31277	-0.97096	0.511	0.76019	1	0.276	0.197	0.222	0.73171	0.129
