GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP	259	http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP	0.24936	0.95439	0.5937	1	1	0.193	0.121	0.171	1	0.516
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	223	http://www.broadinstitute.org/gsea/msigdb/cards/THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	0.21119	0.95386	0.5382	1	1	0.166	0.119	0.147	1	0.517
CAFFAREL_RESPONSE_TO_THC_UP	33	http://www.broadinstitute.org/gsea/msigdb/cards/CAFFAREL_RESPONSE_TO_THC_UP	0.33512	0.95339	0.5359	1	1	0.364	0.19	0.295	1	0.516
FIRESTEIN_CTNNB1_PATHWAY	33	http://www.broadinstitute.org/gsea/msigdb/cards/FIRESTEIN_CTNNB1_PATHWAY	0.33206	0.95338	0.5458	1	1	0.273	0.127	0.238	1	0.511
IVANOVA_HEMATOPOIESIS_STEM_CELL	243	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_STEM_CELL	0.21491	0.9528	0.5502	1	1	0.222	0.147	0.191	1	0.515
GUO_HEX_TARGETS_UP	79	http://www.broadinstitute.org/gsea/msigdb/cards/GUO_HEX_TARGETS_UP	0.27755	0.95264	0.5653	1	1	0.266	0.156	0.225	1	0.506
WANG_LMO4_TARGETS_DN	332	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_LMO4_TARGETS_DN	0.32193	0.95253	0.5492	1	1	0.298	0.168	0.251	1	0.506
VANTVEER_BREAST_CANCER_ESR1_UP	162	http://www.broadinstitute.org/gsea/msigdb/cards/VANTVEER_BREAST_CANCER_ESR1_UP	0.19523	0.95227	0.5536	1	1	0.198	0.155	0.168	1	0.503
DURAND_STROMA_NS_UP	156	http://www.broadinstitute.org/gsea/msigdb/cards/DURAND_STROMA_NS_UP	0.20759	0.95186	0.6291	1	1	0.141	0.115	0.126	1	0.505
YANG_BREAST_CANCER_ESR1_BULK_DN	21	http://www.broadinstitute.org/gsea/msigdb/cards/YANG_BREAST_CANCER_ESR1_BULK_DN	0.30044	0.95059	0.4792	1	1	0.0952	0.02	0.0934	1	0.513
PID_P75_NTR_PATHWAY	69	http://www.broadinstitute.org/gsea/msigdb/cards/PID_P75_NTR_PATHWAY	0.24377	0.95049	0.546	1	1	0.275	0.213	0.217	1	0.508
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	17	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.26794	0.95008	0.5258	1	1	0.0588	0.00311	0.0587	1	0.507
CARD_MIR302A_TARGETS	77	http://www.broadinstitute.org/gsea/msigdb/cards/CARD_MIR302A_TARGETS	0.31521	0.9493	0.5832	1	1	0.26	0.157	0.22	1	0.509
KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_DN	34	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_DN	0.27008	0.94905	0.5296	1	1	0.235	0.12	0.207	1	0.508
MORI_SMALL_PRE_BII_LYMPHOCYTE_UP	79	http://www.broadinstitute.org/gsea/msigdb/cards/MORI_SMALL_PRE_BII_LYMPHOCYTE_UP	0.24442	0.94858	0.5744	1	1	0.139	0.0664	0.13	1	0.507
BURTON_ADIPOGENESIS_6	182	http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_6	0.2268	0.94851	0.5526	1	1	0.258	0.171	0.215	1	0.507
WARTERS_RESPONSE_TO_IR_SKIN	76	http://www.broadinstitute.org/gsea/msigdb/cards/WARTERS_RESPONSE_TO_IR_SKIN	0.25465	0.94839	0.5496	1	1	0.237	0.135	0.206	1	0.505
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	30	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.22687	0.94837	0.5099	1	1	0.133	0.0854	0.122	1	0.503
WHITFIELD_CELL_CYCLE_LITERATURE	44	http://www.broadinstitute.org/gsea/msigdb/cards/WHITFIELD_CELL_CYCLE_LITERATURE	0.32326	0.94668	0.502	1	1	0.295	0.18	0.243	1	0.507
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	84	http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	0.3991	0.94665	0.5422	1	1	0.405	0.167	0.338	1	0.507
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP	167	http://www.broadinstitute.org/gsea/msigdb/cards/GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP	0.25168	0.94611	0.5788	1	1	0.275	0.176	0.228	1	0.506
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP	112	http://www.broadinstitute.org/gsea/msigdb/cards/GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP	0.3231	0.94481	0.5977	1	1	0.402	0.215	0.317	1	0.513
YANG_BREAST_CANCER_ESR1_DN	25	http://www.broadinstitute.org/gsea/msigdb/cards/YANG_BREAST_CANCER_ESR1_DN	0.30528	0.94452	0.5848	1	1	0.32	0.111	0.285	1	0.519
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	37	http://www.broadinstitute.org/gsea/msigdb/cards/JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	0.27671	0.94436	0.6265	1	1	0.162	0.0776	0.15	1	0.518
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	54	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.28988	0.94396	0.5453	1	1	0.481	0.26	0.357	1	0.512
PID_KIT_PATHWAY	52	http://www.broadinstitute.org/gsea/msigdb/cards/PID_KIT_PATHWAY	0.27085	0.9439	0.5641	1	1	0.288	0.193	0.233	1	0.508
LI_CISPLATIN_RESISTANCE_UP	27	http://www.broadinstitute.org/gsea/msigdb/cards/LI_CISPLATIN_RESISTANCE_UP	0.4401	0.94272	0.6059	1	1	0.37	0.0981	0.334	1	0.518
BENPORATH_ES_1	366	http://www.broadinstitute.org/gsea/msigdb/cards/BENPORATH_ES_1	0.21616	0.94269	0.541	1	1	0.197	0.147	0.17	1	0.512
GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	202	http://www.broadinstitute.org/gsea/msigdb/cards/GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	0.21313	0.94245	0.5949	1	1	0.139	0.116	0.124	1	0.509
ST_INTEGRIN_SIGNALING_PATHWAY	81	http://www.broadinstitute.org/gsea/msigdb/cards/ST_INTEGRIN_SIGNALING_PATHWAY	0.27737	0.94238	0.5832	1	1	0.333	0.187	0.272	1	0.509
NICK_RESPONSE_TO_PROC_TREATMENT_DN	25	http://www.broadinstitute.org/gsea/msigdb/cards/NICK_RESPONSE_TO_PROC_TREATMENT_DN	0.33698	0.94188	0.5538	1	1	0.28	0.114	0.248	1	0.508
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	79	http://www.broadinstitute.org/gsea/msigdb/cards/ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	0.22803	0.9416	0.5833	1	1	0.215	0.152	0.183	1	0.508
BIOCARTA_ACH_PATHWAY	16	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ACH_PATHWAY	0.27757	0.94057	0.4851	1	1	0.0625	0.00378	0.0623	1	0.514
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	37	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.29814	0.94054	0.5449	1	1	0.351	0.205	0.28	1	0.509
KEGG_ERBB_SIGNALING_PATHWAY	86	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ERBB_SIGNALING_PATHWAY	0.22664	0.94015	0.5549	1	1	0.267	0.194	0.216	1	0.509
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11	98	http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11	0.26245	0.93922	0.589	1	1	0.286	0.164	0.24	1	0.523
GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN	165	http://www.broadinstitute.org/gsea/msigdb/cards/GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN	0.2051	0.93815	0.5722	1	1	0.182	0.15	0.156	1	0.53
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	488	http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	0.27934	0.93784	0.5689	1	1	0.254	0.156	0.219	1	0.529
GAVIN_FOXP3_TARGETS_CLUSTER_T7	95	http://www.broadinstitute.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_T7	0.23404	0.93758	0.6231	1	1	0.263	0.182	0.216	1	0.523
REACTOME_SIGNALLING_BY_NGF	212	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_BY_NGF	0.1995	0.93716	0.5527	1	1	0.231	0.193	0.188	1	0.522
MA_MYELOID_DIFFERENTIATION_UP	39	http://www.broadinstitute.org/gsea/msigdb/cards/MA_MYELOID_DIFFERENTIATION_UP	0.23177	0.93665	0.5648	1	1	0.359	0.223	0.279	1	0.523
ROPERO_HDAC2_TARGETS	104	http://www.broadinstitute.org/gsea/msigdb/cards/ROPERO_HDAC2_TARGETS	0.19166	0.93633	0.5644	1	1	0.144	0.124	0.127	1	0.52
BIOCARTA_CALCINEURIN_PATHWAY	19	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_CALCINEURIN_PATHWAY	0.32081	0.93597	0.5706	1	1	0.316	0.202	0.252	1	0.521
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	82	http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	0.40038	0.93571	0.5886	1	1	0.488	0.209	0.387	1	0.52
ZHAN_MULTIPLE_MYELOMA_CD1_UP	42	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_CD1_UP	0.26738	0.93484	0.5862	1	1	0.167	0.104	0.15	1	0.523
ZHANG_RESPONSE_TO_CANTHARIDIN_DN	65	http://www.broadinstitute.org/gsea/msigdb/cards/ZHANG_RESPONSE_TO_CANTHARIDIN_DN	0.23067	0.93458	0.5413	1	1	0.308	0.234	0.236	1	0.521
SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN	0.26035	0.93422	0.4872	1	1	1	0.74	0.26	1	0.52
KIM_GERMINAL_CENTER_T_HELPER_UP	61	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_GERMINAL_CENTER_T_HELPER_UP	0.33729	0.93347	0.5912	1	1	0.426	0.207	0.339	1	0.523
BILD_MYC_ONCOGENIC_SIGNATURE	193	http://www.broadinstitute.org/gsea/msigdb/cards/BILD_MYC_ONCOGENIC_SIGNATURE	0.18424	0.93265	0.5549	1	1	0.15	0.134	0.131	1	0.529
VANTVEER_BREAST_CANCER_METASTASIS_DN	113	http://www.broadinstitute.org/gsea/msigdb/cards/VANTVEER_BREAST_CANCER_METASTASIS_DN	0.29185	0.9325	0.5467	1	1	0.336	0.213	0.266	1	0.525
VALK_AML_CLUSTER_7	27	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_7	0.29036	0.93246	0.5732	1	1	0.222	0.132	0.193	1	0.524
KEGG_PROTEIN_EXPORT	23	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PROTEIN_EXPORT	0.41078	0.93208	0.5674	1	1	0.348	0.14	0.3	1	0.524
SESTO_RESPONSE_TO_UV_C0	106	http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C0	0.25992	0.93101	0.6078	1	1	0.217	0.167	0.182	1	0.528
FINETTI_BREAST_CANCERS_KINOME_GRAY	15	http://www.broadinstitute.org/gsea/msigdb/cards/FINETTI_BREAST_CANCERS_KINOME_GRAY	0.50607	0.93072	0.5776	1	1	0.6	0.225	0.466	1	0.524
PROVENZANI_METASTASIS_UP	182	http://www.broadinstitute.org/gsea/msigdb/cards/PROVENZANI_METASTASIS_UP	0.23625	0.93037	0.5799	1	1	0.22	0.169	0.184	1	0.528
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	46	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.27264	0.93034	0.5573	1	1	0.37	0.218	0.29	1	0.527
BOYLAN_MULTIPLE_MYELOMA_C_UP	47	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_C_UP	0.25597	0.9301	0.5723	1	1	0.191	0.131	0.167	1	0.523
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP	158	http://www.broadinstitute.org/gsea/msigdb/cards/ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP	0.26656	0.92955	0.6262	1	1	0.361	0.216	0.285	1	0.524
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	29	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.31803	0.92901	0.5957	1	1	0.207	0.0754	0.192	1	0.524
GRABARCZYK_BCL11B_TARGETS_UP	71	http://www.broadinstitute.org/gsea/msigdb/cards/GRABARCZYK_BCL11B_TARGETS_UP	0.30916	0.92822	0.632	1	1	0.338	0.167	0.283	1	0.529
ONDER_CDH1_TARGETS_1_DN	167	http://www.broadinstitute.org/gsea/msigdb/cards/ONDER_CDH1_TARGETS_1_DN	0.22929	0.92776	0.5965	1	1	0.287	0.19	0.234	1	0.531
KIM_MYCL1_AMPLIFICATION_TARGETS_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_MYCL1_AMPLIFICATION_TARGETS_DN	0.30967	0.92666	0.6126	1	1	0.2	0.0613	0.188	1	0.533
WANG_RESPONSE_TO_ANDROGEN_UP	27	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_RESPONSE_TO_ANDROGEN_UP	0.30436	0.92627	0.598	1	1	0.333	0.2	0.267	1	0.533
YANG_BREAST_CANCER_ESR1_BULK_UP	25	http://www.broadinstitute.org/gsea/msigdb/cards/YANG_BREAST_CANCER_ESR1_BULK_UP	0.25494	0.92617	0.5364	1	1	0.12	0.0775	0.111	1	0.531
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	191	http://www.broadinstitute.org/gsea/msigdb/cards/BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	0.20242	0.92568	0.609	1	1	0.162	0.122	0.144	1	0.534
ALONSO_METASTASIS_UP	188	http://www.broadinstitute.org/gsea/msigdb/cards/ALONSO_METASTASIS_UP	0.27303	0.92522	0.5805	1	1	0.239	0.158	0.203	1	0.531
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14	137	http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14	0.2079	0.92405	0.5391	1	1	0.307	0.221	0.24	1	0.536
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	463	http://www.broadinstitute.org/gsea/msigdb/cards/GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	0.19021	0.92248	0.7033	1	1	0.179	0.153	0.155	1	0.548
BENPORATH_NOS_TARGETS	171	http://www.broadinstitute.org/gsea/msigdb/cards/BENPORATH_NOS_TARGETS	0.28134	0.92177	0.6107	1	1	0.234	0.135	0.204	1	0.552
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	79	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.25149	0.92088	0.6146	1	1	0.278	0.203	0.223	1	0.555
MARZEC_IL2_SIGNALING_DN	34	http://www.broadinstitute.org/gsea/msigdb/cards/MARZEC_IL2_SIGNALING_DN	0.34104	0.92057	0.6312	1	1	0.176	0.0429	0.169	1	0.555
SHEPARD_CRUSH_AND_BURN_MUTANT_DN	174	http://www.broadinstitute.org/gsea/msigdb/cards/SHEPARD_CRUSH_AND_BURN_MUTANT_DN	0.19366	0.91974	0.5804	1	1	0.23	0.171	0.192	1	0.561
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	30	http://www.broadinstitute.org/gsea/msigdb/cards/LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	0.27618	0.91854	0.5985	1	1	0.0667	0.0145	0.0658	1	0.57
LANG_MYB_FAMILY_TARGETS	29	http://www.broadinstitute.org/gsea/msigdb/cards/LANG_MYB_FAMILY_TARGETS	0.3322	0.91807	0.6095	1	1	0.414	0.206	0.329	1	0.57
BIOCARTA_PTEN_PATHWAY	18	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_PTEN_PATHWAY	0.36715	0.91786	0.6052	1	1	0.333	0.183	0.273	1	0.57
SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	27	http://www.broadinstitute.org/gsea/msigdb/cards/SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	0.29374	0.9178	0.5136	1	1	0.37	0.207	0.294	1	0.57
ST_GA12_PATHWAY	23	http://www.broadinstitute.org/gsea/msigdb/cards/ST_GA12_PATHWAY	0.30201	0.91762	0.5827	1	1	0.13	0.0357	0.126	1	0.569
WENDT_COHESIN_TARGETS_UP	32	http://www.broadinstitute.org/gsea/msigdb/cards/WENDT_COHESIN_TARGETS_UP	0.45589	0.91707	0.6208	1	1	0.594	0.246	0.448	1	0.566
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	34	http://www.broadinstitute.org/gsea/msigdb/cards/HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	0.26739	0.91695	0.5828	1	1	0.118	0.0291	0.114	1	0.566
KORKOLA_YOLK_SAC_TUMOR_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_YOLK_SAC_TUMOR_UP	0.34144	0.91673	0.5965	1	1	0.211	0.0908	0.192	1	0.565
LEIN_NEURON_MARKERS	68	http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_NEURON_MARKERS	0.23602	0.91663	0.5675	1	1	0.162	0.0851	0.148	1	0.56
NELSON_RESPONSE_TO_ANDROGEN_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/NELSON_RESPONSE_TO_ANDROGEN_DN	0.37467	0.91619	0.6479	1	1	0.167	0.0963	0.151	1	0.56
TING_SILENCED_BY_DICER	29	http://www.broadinstitute.org/gsea/msigdb/cards/TING_SILENCED_BY_DICER	0.32844	0.91607	0.5927	1	1	0.172	0.059	0.162	1	0.559
BAKKER_FOXO3_TARGETS_DN	173	http://www.broadinstitute.org/gsea/msigdb/cards/BAKKER_FOXO3_TARGETS_DN	0.17303	0.91509	0.6161	1	1	0.15	0.144	0.13	1	0.565
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	63	http://www.broadinstitute.org/gsea/msigdb/cards/SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	0.2012	0.91497	0.6109	1	1	0.127	0.119	0.112	1	0.556
PENG_GLUCOSE_DEPRIVATION_DN	162	http://www.broadinstitute.org/gsea/msigdb/cards/PENG_GLUCOSE_DEPRIVATION_DN	0.21077	0.91469	0.6379	1	1	0.204	0.154	0.173	1	0.558
UEDA_PERIFERAL_CLOCK	163	http://www.broadinstitute.org/gsea/msigdb/cards/UEDA_PERIFERAL_CLOCK	0.20569	0.91465	0.63	1	1	0.233	0.175	0.193	1	0.555
REACTOME_G2_M_CHECKPOINTS	41	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G2_M_CHECKPOINTS	0.28369	0.91425	0.5609	1	1	0.22	0.14	0.189	1	0.553
WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP	21	http://www.broadinstitute.org/gsea/msigdb/cards/WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP	0.3568	0.91316	0.6245	1	1	0.238	0.0857	0.218	1	0.56
AMIT_EGF_RESPONSE_240_HELA	60	http://www.broadinstitute.org/gsea/msigdb/cards/AMIT_EGF_RESPONSE_240_HELA	0.27785	0.91226	0.5695	1	1	0.2	0.0927	0.182	1	0.569
CHANG_CORE_SERUM_RESPONSE_UP	203	http://www.broadinstitute.org/gsea/msigdb/cards/CHANG_CORE_SERUM_RESPONSE_UP	0.22368	0.91196	0.6952	1	1	0.212	0.15	0.181	1	0.568
KEGG_HOMOLOGOUS_RECOMBINATION	28	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_HOMOLOGOUS_RECOMBINATION	0.27919	0.91187	0.5895	1	1	0.25	0.127	0.219	1	0.567
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4	21	http://www.broadinstitute.org/gsea/msigdb/cards/MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4	0.29848	0.91179	0.5915	1	1	0.333	0.195	0.268	1	0.56
DING_LUNG_CANCER_BY_MUTATION_RATE	19	http://www.broadinstitute.org/gsea/msigdb/cards/DING_LUNG_CANCER_BY_MUTATION_RATE	0.2715	0.91146	0.6468	1	1	0.158	0.0902	0.144	1	0.559
HSIAO_HOUSEKEEPING_GENES	376	http://www.broadinstitute.org/gsea/msigdb/cards/HSIAO_HOUSEKEEPING_GENES	0.20488	0.91093	0.6031	1	1	0.239	0.189	0.197	1	0.559
KEGG_COLORECTAL_CANCER	62	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_COLORECTAL_CANCER	0.29209	0.90993	0.5835	1	1	0.29	0.196	0.234	1	0.568
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	258	http://www.broadinstitute.org/gsea/msigdb/cards/OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	0.23463	0.90982	0.6478	1	1	0.322	0.195	0.262	1	0.563
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP	41	http://www.broadinstitute.org/gsea/msigdb/cards/MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP	0.24449	0.90961	0.6008	1	1	0.146	0.0588	0.138	1	0.563
KEGG_PROTEASOME	46	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PROTEASOME	0.27396	0.90896	0.5992	1	1	0.348	0.218	0.273	1	0.564
KYNG_DNA_DAMAGE_UP	221	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_UP	0.23991	0.90812	0.6746	1	1	0.204	0.136	0.178	1	0.568
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	45	http://www.broadinstitute.org/gsea/msigdb/cards/SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	0.22896	0.90781	0.5672	1	1	0.0667	0.0193	0.0655	1	0.568
BLUM_RESPONSE_TO_SALIRASIB_DN	339	http://www.broadinstitute.org/gsea/msigdb/cards/BLUM_RESPONSE_TO_SALIRASIB_DN	0.19436	0.90751	0.6152	1	1	0.221	0.175	0.185	1	0.568
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.21846	0.90737	0.6456	1	1	0.205	0.148	0.175	1	0.565
RAO_BOUND_BY_SALL4_ISOFORM_A	169	http://www.broadinstitute.org/gsea/msigdb/cards/RAO_BOUND_BY_SALL4_ISOFORM_A	0.25545	0.90675	0.6423	1	1	0.314	0.178	0.259	1	0.57
BILD_SRC_ONCOGENIC_SIGNATURE	60	http://www.broadinstitute.org/gsea/msigdb/cards/BILD_SRC_ONCOGENIC_SIGNATURE	0.31002	0.90615	0.6027	1	1	0.283	0.14	0.244	1	0.565
GRABARCZYK_BCL11B_TARGETS_DN	54	http://www.broadinstitute.org/gsea/msigdb/cards/GRABARCZYK_BCL11B_TARGETS_DN	0.26571	0.90588	0.623	1	1	0.148	0.0697	0.138	1	0.565
MA_PITUITARY_FETAL_VS_ADULT_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/MA_PITUITARY_FETAL_VS_ADULT_DN	0.3597	0.90564	0.6233	1	1	0.333	0.157	0.281	1	0.566
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	38	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.21215	0.90537	0.5717	1	1	0.132	0.0869	0.12	1	0.562
LE_SKI_TARGETS_UP	16	http://www.broadinstitute.org/gsea/msigdb/cards/LE_SKI_TARGETS_UP	0.38002	0.90537	0.5794	1	1	0.188	0.0311	0.182	1	0.558
ELVIDGE_HIF1A_TARGETS_UP	62	http://www.broadinstitute.org/gsea/msigdb/cards/ELVIDGE_HIF1A_TARGETS_UP	0.24435	0.90526	0.6188	1	1	0.113	0.0422	0.108	1	0.557
GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB	141	http://www.broadinstitute.org/gsea/msigdb/cards/GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB	0.24665	0.90517	0.6092	1	1	0.234	0.135	0.204	1	0.553
ENK_UV_RESPONSE_KERATINOCYTE_DN	476	http://www.broadinstitute.org/gsea/msigdb/cards/ENK_UV_RESPONSE_KERATINOCYTE_DN	0.30741	0.90514	0.5887	1	1	0.334	0.198	0.273	1	0.548
KEGG_P53_SIGNALING_PATHWAY	67	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_P53_SIGNALING_PATHWAY	0.23876	0.90495	0.5709	1	1	0.299	0.199	0.24	1	0.544
NIELSEN_GIST	93	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_GIST	0.26418	0.90482	0.6607	1	1	0.258	0.146	0.221	1	0.54
REACTOME_DARPP_32_EVENTS	24	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DARPP_32_EVENTS	0.31059	0.90446	0.6473	1	1	0.167	0.0797	0.154	1	0.542
REACTOME_PKB_MEDIATED_EVENTS	28	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PKB_MEDIATED_EVENTS	0.2463	0.90436	0.5751	1	1	0.179	0.141	0.154	1	0.537
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP	390	http://www.broadinstitute.org/gsea/msigdb/cards/SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP	0.29686	0.90428	0.6418	1	1	0.392	0.209	0.315	1	0.535
