GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
BENPORATH_MYC_TARGETS_WITH_EBOX	219	http://www.broadinstitute.org/gsea/msigdb/cards/BENPORATH_MYC_TARGETS_WITH_EBOX	-0.25556	-1.2095	0.2246	0.50654	1	0.233	0.194	0.189	0.42323	0.054
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D	260	http://www.broadinstitute.org/gsea/msigdb/cards/BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D	-0.24233	-1.2081	0.1401	0.50892	1	0.192	0.163	0.163	0.42491	0.055
LEE_LIVER_CANCER_MYC_UP	53	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_LIVER_CANCER_MYC_UP	-0.33339	-1.2074	0.2064	0.51019	1	0.302	0.173	0.25	0.42652	0.055
NOJIMA_SFRP2_TARGETS_UP	30	http://www.broadinstitute.org/gsea/msigdb/cards/NOJIMA_SFRP2_TARGETS_UP	-0.40862	-1.2071	0.2917	0.51035	1	0.6	0.387	0.368	0.42732	0.055
LANDIS_BREAST_CANCER_PROGRESSION_DN	69	http://www.broadinstitute.org/gsea/msigdb/cards/LANDIS_BREAST_CANCER_PROGRESSION_DN	-0.38883	-1.2069	0.2868	0.51033	1	0.391	0.249	0.295	0.42747	0.055
LEE_LIVER_CANCER_CIPROFIBRATE_UP	55	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_LIVER_CANCER_CIPROFIBRATE_UP	-0.30112	-1.2066	0.1802	0.51049	1	0.382	0.251	0.287	0.42772	0.055
HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP	61	http://www.broadinstitute.org/gsea/msigdb/cards/HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP	-0.36083	-1.2063	0.2065	0.51067	1	0.426	0.315	0.293	0.42736	0.055
MAHAJAN_RESPONSE_TO_IL1A_UP	79	http://www.broadinstitute.org/gsea/msigdb/cards/MAHAJAN_RESPONSE_TO_IL1A_UP	-0.32922	-1.2062	0.2263	0.51041	1	0.329	0.223	0.257	0.42762	0.055
PID_FGF_PATHWAY	54	http://www.broadinstitute.org/gsea/msigdb/cards/PID_FGF_PATHWAY	-0.33029	-1.2061	0.187	0.5102	1	0.185	0.132	0.161	0.42723	0.055
BENPORATH_ES_1	366	http://www.broadinstitute.org/gsea/msigdb/cards/BENPORATH_ES_1	-0.36093	-1.206	0.2535	0.50996	1	0.331	0.228	0.259	0.42688	0.055
PENG_GLUCOSE_DEPRIVATION_UP	44	http://www.broadinstitute.org/gsea/msigdb/cards/PENG_GLUCOSE_DEPRIVATION_UP	-0.34162	-1.2055	0.2404	0.51051	1	0.705	0.459	0.382	0.42776	0.055
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	119	http://www.broadinstitute.org/gsea/msigdb/cards/CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	-0.41215	-1.2054	0.25	0.51025	1	0.378	0.213	0.299	0.42737	0.055
MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP	24	http://www.broadinstitute.org/gsea/msigdb/cards/MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP	-0.34477	-1.2052	0.2317	0.51007	1	0.5	0.31	0.345	0.42699	0.054
CROONQUIST_STROMAL_STIMULATION_UP	59	http://www.broadinstitute.org/gsea/msigdb/cards/CROONQUIST_STROMAL_STIMULATION_UP	-0.50281	-1.2051	0.3231	0.50988	1	0.627	0.315	0.43	0.4266	0.054
BOYLAN_MULTIPLE_MYELOMA_D_DN	69	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_D_DN	-0.27817	-1.205	0.208	0.5097	1	0.261	0.257	0.194	0.42763	0.054
KONDO_PROSTATE_CANCER_WITH_H3K27ME3	184	http://www.broadinstitute.org/gsea/msigdb/cards/KONDO_PROSTATE_CANCER_WITH_H3K27ME3	-0.33055	-1.2045	0.1806	0.51036	1	0.332	0.218	0.261	0.42724	0.054
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	32	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	-0.48811	-1.2041	0.2764	0.5107	1	0.594	0.233	0.456	0.42711	0.054
DITTMER_PTHLH_TARGETS_DN	70	http://www.broadinstitute.org/gsea/msigdb/cards/DITTMER_PTHLH_TARGETS_DN	-0.36686	-1.204	0.2121	0.51049	1	0.186	0.104	0.167	0.42675	0.054
PID_LIS1_PATHWAY	27	http://www.broadinstitute.org/gsea/msigdb/cards/PID_LIS1_PATHWAY	-0.35272	-1.2038	0.2085	0.51044	1	0.259	0.167	0.216	0.42694	0.054
GOLUB_ALL_VS_AML_UP	24	http://www.broadinstitute.org/gsea/msigdb/cards/GOLUB_ALL_VS_AML_UP	-0.3852	-1.2036	0.222	0.51027	1	0.125	0.0311	0.121	0.42655	0.054
LI_CYTIDINE_ANALOG_PATHWAY	16	http://www.broadinstitute.org/gsea/msigdb/cards/LI_CYTIDINE_ANALOG_PATHWAY	-0.39674	-1.2033	0.2051	0.51046	1	0.5	0.279	0.361	0.42756	0.054
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN	21	http://www.broadinstitute.org/gsea/msigdb/cards/BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN	-0.35934	-1.2033	0.2654	0.51004	1	0.714	0.443	0.398	0.42717	0.054
REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	95	http://www.broadinstitute.org/gsea/msigdb/cards/REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	-0.2518	-1.2026	0.1063	0.51112	1	0.137	0.0897	0.125	0.4274	0.054
KIM_ALL_DISORDERS_CALB1_CORR_DN	33	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_ALL_DISORDERS_CALB1_CORR_DN	-0.40117	-1.2024	0.2693	0.51114	1	0.576	0.387	0.354	0.42782	0.054
JOHNSTONE_PARVB_TARGETS_3_UP	403	http://www.broadinstitute.org/gsea/msigdb/cards/JOHNSTONE_PARVB_TARGETS_3_UP	-0.26056	-1.2023	0.2235	0.51087	1	0.308	0.262	0.231	0.42765	0.054
CHIBA_RESPONSE_TO_TSA	45	http://www.broadinstitute.org/gsea/msigdb/cards/CHIBA_RESPONSE_TO_TSA	-0.33944	-1.2019	0.25	0.51133	1	0.333	0.269	0.244	0.42888	0.054
GRADE_COLON_VS_RECTAL_CANCER_UP	31	http://www.broadinstitute.org/gsea/msigdb/cards/GRADE_COLON_VS_RECTAL_CANCER_UP	-0.38169	-1.2012	0.2136	0.51216	1	0.194	0.0658	0.181	0.42879	0.054
KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	30	http://www.broadinstitute.org/gsea/msigdb/cards/KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	-0.36474	-1.1999	0.2916	0.51437	1	0.367	0.288	0.261	0.43088	0.054
HELLER_HDAC_TARGETS_DN	275	http://www.broadinstitute.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_DN	-0.25426	-1.1997	0.1599	0.51438	1	0.32	0.267	0.237	0.43084	0.054
PID_DELTA_NP63_PATHWAY	47	http://www.broadinstitute.org/gsea/msigdb/cards/PID_DELTA_NP63_PATHWAY	-0.32599	-1.1993	0.2268	0.51489	1	0.191	0.107	0.171	0.43171	0.054
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN	24	http://www.broadinstitute.org/gsea/msigdb/cards/SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN	-0.43398	-1.1989	0.1983	0.51511	1	0.25	0.0687	0.233	0.43245	0.054
GREENBAUM_E2A_TARGETS_UP	33	http://www.broadinstitute.org/gsea/msigdb/cards/GREENBAUM_E2A_TARGETS_UP	-0.60669	-1.1984	0.3559	0.51584	1	0.394	0.0595	0.371	0.43285	0.054
VALK_AML_WITH_CEBPA	35	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_WITH_CEBPA	-0.2998	-1.1984	0.2101	0.51546	1	0.371	0.258	0.276	0.43246	0.054
BIOCARTA_RACCYCD_PATHWAY	26	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_RACCYCD_PATHWAY	-0.43929	-1.1971	0.28	0.51677	1	0.385	0.219	0.301	0.433	0.054
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	197	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	-0.2916	-1.1971	0.2064	0.51711	1	0.203	0.157	0.173	0.43338	0.054
PENG_GLUCOSE_DEPRIVATION_DN	162	http://www.broadinstitute.org/gsea/msigdb/cards/PENG_GLUCOSE_DEPRIVATION_DN	-0.30898	-1.1971	0.2238	0.51755	1	0.346	0.269	0.254	0.43377	0.054
ROY_WOUND_BLOOD_VESSEL_UP	46	http://www.broadinstitute.org/gsea/msigdb/cards/ROY_WOUND_BLOOD_VESSEL_UP	-0.46405	-1.1969	0.3025	0.51673	1	0.565	0.282	0.407	0.43261	0.054
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	41	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_EARLY_DIFFERENTIATION_GENES_DN	-0.31283	-1.1966	0.1636	0.51673	1	0.268	0.203	0.214	0.43223	0.054
NAKAMURA_METASTASIS_MODEL_DN	42	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_METASTASIS_MODEL_DN	-0.33531	-1.1965	0.2347	0.51649	1	0.405	0.252	0.303	0.43235	0.054
BOYLAN_MULTIPLE_MYELOMA_C_D_UP	132	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_C_D_UP	-0.28098	-1.1963	0.1499	0.51647	1	0.212	0.149	0.182	0.43365	0.054
KEGG_TRYPTOPHAN_METABOLISM	37	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_TRYPTOPHAN_METABOLISM	-0.2978	-1.1961	0.2262	0.51611	1	0.216	0.121	0.19	0.43372	0.054
BROWNE_HCMV_INFECTION_4HR_UP	52	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_4HR_UP	-0.39789	-1.1961	0.196	0.51652	1	0.308	0.136	0.266	0.43398	0.054
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	154	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	-0.32467	-1.1957	0.2388	0.51646	1	0.39	0.248	0.295	0.43347	0.054
BIOCARTA_CASPASE_PATHWAY	22	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_CASPASE_PATHWAY	-0.39554	-1.1956	0.2593	0.5163	1	0.318	0.164	0.266	0.43311	0.054
MALONEY_RESPONSE_TO_17AAG_UP	40	http://www.broadinstitute.org/gsea/msigdb/cards/MALONEY_RESPONSE_TO_17AAG_UP	-0.34391	-1.1954	0.2367	0.51618	1	0.2	0.125	0.175	0.43385	0.054
WIERENGA_STAT5A_TARGETS_GROUP1	127	http://www.broadinstitute.org/gsea/msigdb/cards/WIERENGA_STAT5A_TARGETS_GROUP1	-0.26085	-1.1952	0.227	0.51622	1	0.441	0.348	0.289	0.43376	0.054
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	164	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-0.34442	-1.195	0.2238	0.51611	1	0.244	0.186	0.2	0.43357	0.054
DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP	220	http://www.broadinstitute.org/gsea/msigdb/cards/DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP	-0.34686	-1.1931	0.249	0.5198	1	0.286	0.182	0.236	0.43865	0.055
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	271	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	-0.34215	-1.1927	0.2108	0.52014	1	0.314	0.197	0.255	0.43881	0.054
BIOCARTA_NKCELLS_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NKCELLS_PATHWAY	-0.44926	-1.1922	0.242	0.52078	1	0.412	0.17	0.342	0.4407	0.054
BIOCARTA_AMI_PATHWAY	20	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_AMI_PATHWAY	-0.43157	-1.1921	0.2638	0.5201	1	0.35	0.217	0.274	0.44019	0.054
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	31	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	-0.38892	-1.1921	0.2449	0.52041	1	0.258	0.164	0.216	0.4404	0.054
PID_IL27_PATHWAY	24	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IL27_PATHWAY	-0.3685	-1.1919	0.2562	0.52003	1	0.458	0.339	0.303	0.44004	0.054
BIOCARTA_ARAP_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ARAP_PATHWAY	-0.41526	-1.1917	0.2977	0.51988	1	0.412	0.366	0.261	0.44001	0.054
ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	210	http://www.broadinstitute.org/gsea/msigdb/cards/ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	-0.36688	-1.1916	0.2645	0.51974	1	0.338	0.205	0.271	0.43978	0.054
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	113	http://www.broadinstitute.org/gsea/msigdb/cards/MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	-0.30513	-1.1913	0.2008	0.51956	1	0.23	0.162	0.194	0.44026	0.054
YOKOE_CANCER_TESTIS_ANTIGENS	33	http://www.broadinstitute.org/gsea/msigdb/cards/YOKOE_CANCER_TESTIS_ANTIGENS	-0.35115	-1.1913	0.2479	0.52001	1	0.515	0.29	0.366	0.44065	0.054
REACTOME_G1_S_TRANSITION	105	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G1_S_TRANSITION	-0.43047	-1.1912	0.2939	0.5193	1	0.333	0.166	0.279	0.44023	0.054
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	96	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	-0.37497	-1.1911	0.2474	0.51892	1	0.25	0.134	0.217	0.43984	0.053
REACTOME_DNA_REPLICATION	183	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPLICATION	-0.42773	-1.1905	0.3313	0.51971	1	0.317	0.179	0.262	0.44054	0.054
KEGG_HEDGEHOG_SIGNALING_PATHWAY	56	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.29325	-1.1903	0.2526	0.5196	1	0.589	0.447	0.326	0.44057	0.054
HOWLIN_CITED1_TARGETS_2_UP	16	http://www.broadinstitute.org/gsea/msigdb/cards/HOWLIN_CITED1_TARGETS_2_UP	-0.4754	-1.19	0.256	0.51953	1	0.25	0.149	0.213	0.44008	0.054
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	369	http://www.broadinstitute.org/gsea/msigdb/cards/PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	-0.28012	-1.19	0.2	0.51995	1	0.314	0.237	0.243	0.44044	0.054
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17	19	http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17	-0.42443	-1.1896	0.277	0.51982	1	0.526	0.315	0.361	0.44017	0.054
PID_INTEGRIN_A9B1_PATHWAY	24	http://www.broadinstitute.org/gsea/msigdb/cards/PID_INTEGRIN_A9B1_PATHWAY	-0.45053	-1.1894	0.2729	0.519	1	0.708	0.411	0.417	0.43975	0.052
ODONNELL_METASTASIS_DN	24	http://www.broadinstitute.org/gsea/msigdb/cards/ODONNELL_METASTASIS_DN	-0.35834	-1.1894	0.2551	0.51978	1	0.292	0.194	0.235	0.44036	0.053
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	-0.37235	-1.1894	0.2387	0.51935	1	0.45	0.199	0.361	0.43998	0.052
GESERICK_TERT_TARGETS_DN	21	http://www.broadinstitute.org/gsea/msigdb/cards/GESERICK_TERT_TARGETS_DN	-0.5493	-1.1893	0.3256	0.5188	1	0.381	0.0899	0.347	0.43937	0.052
KEGG_GAP_JUNCTION	87	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GAP_JUNCTION	-0.2956	-1.1884	0.1832	0.52027	1	0.437	0.348	0.286	0.44118	0.053
WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN	100	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN	-0.27765	-1.188	0.2093	0.52058	1	0.16	0.108	0.143	0.44131	0.053
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	421	http://www.broadinstitute.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	-0.25772	-1.1878	0.1907	0.52056	1	0.406	0.304	0.287	0.44118	0.053
KEEN_RESPONSE_TO_ROSIGLITAZONE_DN	104	http://www.broadinstitute.org/gsea/msigdb/cards/KEEN_RESPONSE_TO_ROSIGLITAZONE_DN	-0.40578	-1.1871	0.2852	0.52152	1	0.26	0.104	0.234	0.44206	0.054
NABA_ECM_AFFILIATED	158	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_ECM_AFFILIATED	-0.3016	-1.1871	0.2121	0.52108	1	0.342	0.266	0.253	0.44168	0.054
VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP	15	http://www.broadinstitute.org/gsea/msigdb/cards/VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP	-0.45234	-1.1867	0.2834	0.52147	1	0.333	0.172	0.276	0.44171	0.054
NABA_PROTEOGLYCANS	35	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_PROTEOGLYCANS	-0.46093	-1.1863	0.2779	0.52188	1	0.457	0.241	0.347	0.44185	0.054
REACTOME_MITOTIC_M_M_G1_PHASES	163	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOTIC_M_M_G1_PHASES	-0.42869	-1.1847	0.3279	0.52482	1	0.331	0.179	0.274	0.44506	0.054
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	56	http://www.broadinstitute.org/gsea/msigdb/cards/MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	-0.35429	-1.1843	0.2599	0.52505	1	0.232	0.11	0.207	0.44617	0.054
SIMBULAN_PARP1_TARGETS_DN	17	http://www.broadinstitute.org/gsea/msigdb/cards/SIMBULAN_PARP1_TARGETS_DN	-0.48827	-1.1843	0.2866	0.52479	1	0.529	0.27	0.387	0.44579	0.054
VERNOCHET_ADIPOGENESIS	19	http://www.broadinstitute.org/gsea/msigdb/cards/VERNOCHET_ADIPOGENESIS	-0.40659	-1.1829	0.2044	0.52737	1	0.579	0.303	0.404	0.44965	0.054
DARWICHE_SKIN_TUMOR_PROMOTER_UP	134	http://www.broadinstitute.org/gsea/msigdb/cards/DARWICHE_SKIN_TUMOR_PROMOTER_UP	-0.24641	-1.1827	0.2088	0.52726	1	0.396	0.344	0.261	0.44928	0.054
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12	75	http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12	-0.33696	-1.1825	0.1931	0.52716	1	0.387	0.243	0.294	0.4489	0.054
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	221	http://www.broadinstitute.org/gsea/msigdb/cards/SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	-0.24119	-1.182	0.1896	0.5277	1	0.181	0.141	0.157	0.44852	0.054
AIGNER_ZEB1_TARGETS	32	http://www.broadinstitute.org/gsea/msigdb/cards/AIGNER_ZEB1_TARGETS	-0.49816	-1.1817	0.3191	0.52804	1	0.5	0.245	0.378	0.44853	0.054
LEE_EARLY_T_LYMPHOCYTE_DN	51	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_EARLY_T_LYMPHOCYTE_DN	-0.3562	-1.1812	0.2333	0.5285	1	0.176	0.0973	0.16	0.44855	0.054
PID_TOLL_ENDOGENOUS_PATHWAY	25	http://www.broadinstitute.org/gsea/msigdb/cards/PID_TOLL_ENDOGENOUS_PATHWAY	-0.3729	-1.1811	0.2128	0.52828	1	0.36	0.209	0.285	0.44817	0.054
REACTOME_SIGNALLING_TO_ERKS	36	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_TO_ERKS	-0.33411	-1.181	0.2521	0.52804	1	0.278	0.243	0.211	0.44804	0.054
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN	23	http://www.broadinstitute.org/gsea/msigdb/cards/MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN	-0.33715	-1.181	0.2392	0.52725	1	0.261	0.156	0.22	0.44747	0.054
DORSEY_GAB2_TARGETS	31	http://www.broadinstitute.org/gsea/msigdb/cards/DORSEY_GAB2_TARGETS	-0.41195	-1.181	0.2598	0.52769	1	0.516	0.222	0.402	0.44785	0.054
AMIT_EGF_RESPONSE_60_MCF10A	37	http://www.broadinstitute.org/gsea/msigdb/cards/AMIT_EGF_RESPONSE_60_MCF10A	-0.49739	-1.1809	0.3231	0.52696	1	0.514	0.192	0.416	0.44709	0.054
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	49	http://www.broadinstitute.org/gsea/msigdb/cards/HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	-0.3161	-1.1807	0.212	0.52678	1	0.122	0.0682	0.114	0.44671	0.054
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	105	http://www.broadinstitute.org/gsea/msigdb/cards/PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	-0.29924	-1.1803	0.2252	0.52734	1	0.333	0.213	0.263	0.44768	0.054
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN	60	http://www.broadinstitute.org/gsea/msigdb/cards/JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN	-0.30521	-1.1801	0.2397	0.5273	1	0.317	0.228	0.245	0.44819	0.054
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	25	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	-0.4057	-1.1792	0.3079	0.52876	1	0.76	0.55	0.342	0.4495	0.055
KEGG_JAK_STAT_SIGNALING_PATHWAY	140	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.28319	-1.1783	0.2087	0.53016	1	0.221	0.191	0.18	0.45155	0.055
LEIN_CEREBELLUM_MARKERS	79	http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_CEREBELLUM_MARKERS	-0.2514	-1.1783	0.2166	0.52981	1	0.0886	0.0529	0.0842	0.45122	0.055
BIOCARTA_ETS_PATHWAY	18	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ETS_PATHWAY	-0.38389	-1.1781	0.2814	0.52968	1	0.444	0.352	0.288	0.45125	0.054
ST_B_CELL_ANTIGEN_RECEPTOR	40	http://www.broadinstitute.org/gsea/msigdb/cards/ST_B_CELL_ANTIGEN_RECEPTOR	-0.26415	-1.1778	0.2194	0.52983	1	0.725	0.483	0.375	0.45152	0.054
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	45	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	-0.29268	-1.1766	0.277	0.53192	1	0.422	0.277	0.306	0.45437	0.055
PID_IL4_2PATHWAY	61	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IL4_2PATHWAY	-0.28098	-1.1762	0.24	0.53237	1	0.475	0.367	0.302	0.4554	0.054
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	36	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.37462	-1.1759	0.2428	0.53251	1	0.389	0.306	0.27	0.45688	0.054
HENDRICKS_SMARCA4_TARGETS_UP	52	http://www.broadinstitute.org/gsea/msigdb/cards/HENDRICKS_SMARCA4_TARGETS_UP	-0.34846	-1.1754	0.2852	0.53325	1	0.308	0.178	0.254	0.4572	0.054
CHENG_RESPONSE_TO_NICKEL_ACETATE	43	http://www.broadinstitute.org/gsea/msigdb/cards/CHENG_RESPONSE_TO_NICKEL_ACETATE	-0.34021	-1.1752	0.2565	0.53319	1	0.279	0.213	0.22	0.45832	0.054
REACTOME_SEMAPHORIN_INTERACTIONS	66	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SEMAPHORIN_INTERACTIONS	-0.31282	-1.1749	0.2416	0.53329	1	0.258	0.17	0.214	0.45801	0.054
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	91	http://www.broadinstitute.org/gsea/msigdb/cards/GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	-0.38626	-1.1747	0.2397	0.53292	1	0.319	0.152	0.271	0.45724	0.054
TSAI_RESPONSE_TO_RADIATION_THERAPY	32	http://www.broadinstitute.org/gsea/msigdb/cards/TSAI_RESPONSE_TO_RADIATION_THERAPY	-0.44283	-1.1747	0.2919	0.53329	1	0.438	0.208	0.347	0.45762	0.054
SERVITJA_ISLET_HNF1A_TARGETS_UP	159	http://www.broadinstitute.org/gsea/msigdb/cards/SERVITJA_ISLET_HNF1A_TARGETS_UP	-0.3557	-1.1741	0.2876	0.53366	1	0.245	0.125	0.216	0.45722	0.054
REACTOME_NOD1_2_SIGNALING_PATHWAY	27	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NOD1_2_SIGNALING_PATHWAY	-0.38382	-1.1738	0.2871	0.53384	1	0.333	0.259	0.247	0.45816	0.054
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	67	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	-0.36755	-1.1731	0.2673	0.53469	1	0.313	0.19	0.255	0.45778	0.054
ZHU_CMV_24_HR_DN	87	http://www.broadinstitute.org/gsea/msigdb/cards/ZHU_CMV_24_HR_DN	-0.44302	-1.1729	0.334	0.53482	1	0.379	0.182	0.311	0.45972	0.054
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	16	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.40062	-1.1724	0.2722	0.53548	1	0.562	0.37	0.354	0.45934	0.054
HOFMANN_CELL_LYMPHOMA_DN	38	http://www.broadinstitute.org/gsea/msigdb/cards/HOFMANN_CELL_LYMPHOMA_DN	-0.29799	-1.1714	0.2677	0.53697	1	0.237	0.185	0.193	0.46113	0.056
